row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc,description,abs(LFC)
ENSG00000074319,261.9278356,0.23712266,0.088206427,2.688269645,0.007182337,0.043423195,TSG101,tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971],0.23712266
ENSG00000109854,189.4382154,0.349689128,0.115329173,3.032096018,0.002428619,0.023903655,HTATIP2,HIV-1 Tat interactive protein 2 [Source:HGNC Symbol;Acc:HGNC:16637],0.349689128
ENSG00000135378,223.1358626,0.469573376,0.177735873,2.641972993,0.008242463,0.046980837,PRRG4,proline rich and Gla domain 4 [Source:HGNC Symbol;Acc:HGNC:30799],0.469573376
ENSG00000110422,2198.862005,0.308977037,0.105377949,2.932084369,0.003366953,0.028497229,HIPK3,homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915],0.308977037
ENSG00000085063,250.407056,0.503836288,0.155763073,3.234632426,0.001217994,0.015867426,CD59,CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689],0.503836288
ENSG00000135363,424.080036,0.333276762,0.105012722,3.17367986,0.001505196,0.017937903,LMO2,LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642],0.333276762
ENSG00000019485,93.95898126,-0.440980142,0.13296093,-3.316614444,0.000911153,0.013628547,PRDM11,PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996],0.440980142
ENSG00000135365,1292.36901,0.346014866,0.105261772,3.287184513,0.001011945,0.014431613,PHF21A,PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156],0.346014866
ENSG00000149091,1997.994031,-0.162719866,0.046413794,-3.505851432,0.000455149,0.009404786,DGKZ,diacylglycerol kinase zeta [Source:HGNC Symbol;Acc:HGNC:2857],0.162719866
ENSG00000149179,111.4235791,-0.331273442,0.10981047,-3.016774662,0.002554797,0.024560179,C11orf49,chromosome 11 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28720],0.331273442
ENSG00000066336,4100.518755,0.440171355,0.131047375,3.358871984,0.000782613,0.012577427,SPI1,Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241],0.440171355
ENSG00000165915,142.5972835,-0.308924452,0.104835083,-2.946765937,0.003211162,0.027717701,SLC39A13,solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859],0.308924452
ENSG00000030066,333.6364437,-0.269668378,0.072958346,-3.69619644,0.000218854,0.006710688,NUP160,nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017],0.269668378
ENSG00000149177,3075.021879,0.31238768,0.115888939,2.695578041,0.007026662,0.042674603,PTPRJ,"protein tyrosine phosphatase, receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]",0.31238768
ENSG00000214872,118.6849755,0.596530003,0.2053965,2.904285136,0.003680928,0.029856064,SMTNL1,smoothelin like 1 [Source:HGNC Symbol;Acc:HGNC:32394],0.596530003
ENSG00000156587,800.2502081,0.524860766,0.137238938,3.824430396,0.000131075,0.005081421,UBE2L6,ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490],0.524860766
ENSG00000149131,150.4311064,1.234167032,0.293027808,4.211774443,2.53E-05,0.002336439,SERPING1,serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228],1.234167032
ENSG00000166900,1658.325886,0.447479212,0.129634448,3.451854179,0.000556749,0.010434577,STX3,syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438],0.447479212
ENSG00000167995,687.5498134,0.444110868,0.142266437,3.121684059,0.001798198,0.019952436,BEST1,bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703],0.444110868
ENSG00000167996,1768.630469,0.360188158,0.134395898,2.680053214,0.007361046,0.044138392,FTH1,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976],0.360188158
ENSG00000149541,151.6269573,-0.274992228,0.092593518,-2.969886389,0.002979099,0.026661941,B3GAT3,"beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]",0.274992228
ENSG00000162236,354.1682357,0.2491712,0.077486907,3.215655518,0.00130147,0.016483695,STX5,syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440],0.2491712
ENSG00000133318,1970.804672,0.42259677,0.13390687,3.155900594,0.001600034,0.018616013,RTN3,reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469],0.42259677
ENSG00000173511,58.53934906,-0.486732933,0.176226438,-2.761974528,0.005745296,0.038532085,VEGFB,vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681],0.486732933
ENSG00000068831,1957.135152,-0.234893309,0.063833456,-3.679783662,0.000233432,0.006896692,RASGRP2,RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879],0.234893309
ENSG00000168067,432.7044455,-0.222468741,0.069654379,-3.193894557,0.001403674,0.017278341,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6864],0.222468741
ENSG00000110047,2928.815151,0.2419383,0.091075155,2.656468715,0.007896378,0.045848218,EHD1,EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242],0.2419383
ENSG00000168062,95.6310334,1.11935981,0.311847036,3.589451494,0.000331374,0.008082196,BATF2,basic leucine zipper ATF-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:25163],1.11935981
ENSG00000168056,433.4852561,-0.506036721,0.145707458,-3.472963757,0.000514745,0.010018538,LTBP3,latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716],0.506036721
ENSG00000254470,2622.213913,0.472084158,0.135501339,3.483981507,0.000494014,0.009840767,AP5B1,adaptor related protein complex 5 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:25104],0.472084158
ENSG00000172757,1392.856908,0.22605022,0.076459428,2.95647282,0.003111797,0.027140352,CFL1,cofilin 1 [Source:HGNC Symbol;Acc:HGNC:1874],0.22605022
ENSG00000174903,257.6164388,0.299992112,0.100112359,2.99655423,0.002730497,0.025452833,RAB1B,"RAB1B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18370]",0.299992112
ENSG00000175463,1157.91521,-0.206651903,0.06137786,-3.3668802,0.000760237,0.012385475,TBC1D10C,TBC1 domain family member 10C [Source:HGNC Symbol;Acc:HGNC:24702],0.206651903
ENSG00000172508,128.0097507,-0.543495994,0.169165795,-3.212800744,0.001314474,0.016602232,CARNS1,carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268],0.543495994
ENSG00000006534,499.9992375,0.397697745,0.113986595,3.488986986,0.000484855,0.009756675,ALDH3B1,aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410],0.397697745
ENSG00000137497,900.84564,-0.216429384,0.076008334,-2.847442811,0.004407201,0.033434183,NUMA1,nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059],0.216429384
ENSG00000062282,1051.192101,0.55166866,0.160794933,3.430883359,0.000601619,0.010864984,DGAT2,diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940],0.55166866
ENSG00000078124,143.0046853,0.350288635,0.125928068,2.78165654,0.005408224,0.037084168,ACER3,alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066],0.350288635
ENSG00000149269,1066.453212,0.319903915,0.107320231,2.980835123,0.002874635,0.026118478,PAK1,p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590],0.319903915
ENSG00000033327,1796.55616,0.444039943,0.135472911,3.277702814,0.001046555,0.014715712,GAB2,GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458],0.444039943
ENSG00000137509,463.1254498,0.320719353,0.096880899,3.310449794,0.000931462,0.013801907,PRCP,prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344],0.320719353
ENSG00000137501,208.4724181,-0.454533853,0.168012876,-2.7053513,0.006823219,0.042192014,SYTL2,synaptotagmin like 2 [Source:HGNC Symbol;Acc:HGNC:15585],0.454533853
ENSG00000073921,2656.601622,0.272195069,0.093349603,2.915867432,0.003547012,0.02934627,PICALM,phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514],0.272195069
ENSG00000109861,870.2533527,0.236639583,0.078000398,3.033825322,0.002414742,0.023903655,CTSC,cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528],0.236639583
ENSG00000166002,95.368869,0.612281566,0.176628153,3.466500406,0.000527281,0.010156269,SMCO4,single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810],0.612281566
ENSG00000118113,104.4112948,2.161381449,0.602577293,3.586894952,0.000334639,0.008082196,MMP8,matrix metallopeptidase 8 [Source:HGNC Symbol;Acc:HGNC:7175],2.161381449
ENSG00000196954,918.7118307,0.508430599,0.109145188,4.65829607,3.19E-06,0.000683335,CASP4,caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505],0.508430599
ENSG00000137757,62.39584058,1.113162074,0.270145456,4.120602619,3.78E-05,0.002698594,CASP5,caspase 5 [Source:HGNC Symbol;Acc:HGNC:1506],1.113162074
ENSG00000137752,734.3981246,0.49437275,0.094109315,5.253175504,1.49E-07,0.000180055,CASP1,caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499],0.49437275
ENSG00000204397,148.5576502,0.517390167,0.141005002,3.669303637,0.000243212,0.006957916,CARD16,caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701],0.517390167
ENSG00000149311,2762.58647,-0.185672836,0.071122701,-2.610598769,0.009038387,0.04972112,ATM,ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795],0.185672836
ENSG00000149292,155.4150494,-0.433390077,0.153481189,-2.823734162,0.004746774,0.034632319,TTC12,tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700],0.433390077
ENSG00000048028,185.0527997,-0.348334934,0.110568404,-3.15040213,0.001630459,0.018748302,USP28,ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625],0.348334934
ENSG00000160613,989.1575619,-0.355687724,0.085935999,-4.138983981,3.49E-05,0.00262946,PCSK7,proprotein convertase subtilisin/kexin type 7 [Source:HGNC Symbol;Acc:HGNC:8748],0.355687724
ENSG00000160588,558.6303102,0.326117034,0.124282355,2.624001081,0.008690351,0.048553502,MPZL3,myelin protein zero like 3 [Source:HGNC Symbol;Acc:HGNC:27279],0.326117034
ENSG00000118058,1289.358586,-0.251146276,0.086044995,-2.918778423,0.003514059,0.029252001,KMT2A,lysine methyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:7132],0.251146276
ENSG00000186174,860.1926362,-0.308979329,0.109497873,-2.821783852,0.004775735,0.034661482,BCL9L,B cell CLL/lymphoma 9 like [Source:HGNC Symbol;Acc:HGNC:23688],0.308979329
ENSG00000186166,211.1556596,-0.339203425,0.098810836,-3.432856553,0.000597258,0.010825871,CCDC84,coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:HGNC:30460],0.339203425
ENSG00000137642,15357.96229,0.365365991,0.135428755,2.697846492,0.006978961,0.042670946,SORL1,sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185],0.365365991
ENSG00000166261,75.84049491,-0.367358953,0.139641705,-2.630725207,0.00852029,0.047970191,ZNF202,zinc finger protein 202 [Source:HGNC Symbol;Acc:HGNC:12994],0.367358953
ENSG00000151702,2184.797352,0.215294414,0.068232404,3.155310415,0.001603274,0.018616013,FLI1,"Fli-1 proto-oncogene, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3749]",0.215294414
ENSG00000134909,68.16991857,-0.462385574,0.161321797,-2.86623123,0.004153907,0.032312703,ARHGAP32,Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399],0.462385574
ENSG00000084234,2414.437472,0.383564749,0.1019853,3.760980727,0.000169248,0.005866869,APLP2,amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598],0.383564749
ENSG00000151067,52.59613041,-0.711123839,0.233986121,-3.039171022,0.002372301,0.023802323,CACNA1C,calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390],0.711123839
ENSG00000111203,227.3651253,-0.253384691,0.095112728,-2.664046086,0.007720698,0.045350151,ITFG2,integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879],0.253384691
ENSG00000067182,2659.140615,0.352576819,0.119083638,2.960749477,0.003068915,0.026889807,TNFRSF1A,TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916],0.352576819
ENSG00000111321,459.8656237,0.382523919,0.109530522,3.492395648,0.000478709,0.009710356,LTBR,lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718],0.382523919
ENSG00000111640,1767.526013,0.386446671,0.092260079,4.18866616,2.81E-05,0.002401016,GAPDH,glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141],0.386446671
ENSG00000184574,155.3790222,-0.348905016,0.127344978,-2.739841195,0.006146888,0.039797641,LPAR5,lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307],0.348905016
ENSG00000159335,466.0465036,0.879385517,0.230720901,3.811468812,0.000138143,0.005154405,PTMS,parathymosin [Source:HGNC Symbol;Acc:HGNC:9629],0.879385517
ENSG00000111674,123.073194,-0.47625803,0.174274835,-2.732798621,0.006279872,0.040277526,ENO2,enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353],0.47625803
ENSG00000139178,609.5918816,0.406227022,0.123359656,3.293029799,0.00099114,0.014263401,C1RL,complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265],0.406227022
ENSG00000177575,328.887686,0.776924224,0.228279677,3.403387607,0.000665558,0.011521034,CD163,CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631],0.776924224
ENSG00000059804,2191.079289,0.500351157,0.146991395,3.403948632,0.000664192,0.011521034,SLC2A3,solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007],0.500351157
ENSG00000171860,183.491176,0.720366459,0.191691133,3.757953998,0.000171308,0.005895242,C3AR1,complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319],0.720366459
ENSG00000166527,88.70330298,0.848173146,0.229335574,3.698393283,0.000216969,0.006704927,CLEC4D,C-type lectin domain family 4 member D [Source:HGNC Symbol;Acc:HGNC:14554],0.848173146
ENSG00000166523,504.1514687,1.067289488,0.244410991,4.366781893,1.26E-05,0.001515959,CLEC4E,C-type lectin domain family 4 member E [Source:HGNC Symbol;Acc:HGNC:14555],1.067289488
ENSG00000139187,151.9344344,-0.462777593,0.176013055,-2.629223118,0.008558019,0.04814337,KLRG1,killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380],0.462777593
ENSG00000175899,721.694466,-0.609244068,0.205370536,-2.966560253,0.003011513,0.026754564,A2M,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7],0.609244068
ENSG00000150045,56.46809771,-0.945150223,0.278485183,-3.393897701,0.000689054,0.011770931,KLRF1,killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342],0.945150223
ENSG00000165682,92.63216916,0.764887863,0.254765055,3.00232645,0.002679247,0.025145738,CLEC1B,C-type lectin domain family 1 member B [Source:HGNC Symbol;Acc:HGNC:24356],0.764887863
ENSG00000139112,307.8882831,0.381966635,0.145470718,2.625728668,0.008646371,0.048450284,GABARAPL1,GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068],0.381966635
ENSG00000139083,787.8677079,0.341462996,0.084711019,4.03091595,5.56E-05,0.003339924,ETV6,ETS variant 6 [Source:HGNC Symbol;Acc:HGNC:3495],0.341462996
ENSG00000111261,266.4880987,0.704164079,0.200094016,3.519166107,0.000432906,0.009281574,MANSC1,MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505],0.704164079
ENSG00000121316,972.3806193,0.728150371,0.158746495,4.58687527,4.50E-06,0.000872128,PLBD1,phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215],0.728150371
ENSG00000111348,4226.481096,0.29531048,0.095194154,3.102191334,0.001920938,0.020733028,ARHGDIB,Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679],0.29531048
ENSG00000060982,58.00272131,0.809154822,0.255561396,3.166185641,0.001544522,0.018178276,BCAT1,branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976],0.809154822
ENSG00000118308,644.0223693,0.247999878,0.087809502,2.82429431,0.004738485,0.034632319,LRMP,lymphoid restricted membrane protein [Source:HGNC Symbol;Acc:HGNC:6690],0.247999878
ENSG00000123104,1009.281922,0.22153992,0.058107271,3.812602395,0.000137511,0.005154405,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]",0.22153992
ENSG00000064763,268.903304,0.366393835,0.138226219,2.650682613,0.008032929,0.046128633,FAR2,fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531],0.366393835
ENSG00000139132,419.2198259,0.71013462,0.145100929,4.894073555,9.88E-07,0.000426417,FGD4,"FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]",0.71013462
ENSG00000188906,5189.446705,0.515996869,0.133365103,3.86905464,0.000109258,0.004716973,LRRK2,leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618],0.515996869
ENSG00000111405,87.96264447,0.4493248,0.150668173,2.982214431,0.002861715,0.026109164,ENDOU,"endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]",0.4493248
ENSG00000111424,248.7951153,0.445347986,0.123213035,3.614455113,0.00030098,0.007789394,VDR,vitamin D receptor [Source:HGNC Symbol;Acc:HGNC:12679],0.445347986
ENSG00000181929,100.6909459,0.292863707,0.100678586,2.908897693,0.003627055,0.029672499,PRKAG1,protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385],0.292863707
ENSG00000161791,373.6876212,-0.332368325,0.113931792,-2.917257064,0.003531246,0.0292989,FMNL3,formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698],0.332368325
ENSG00000184271,98.34432196,-0.492542147,0.171313161,-2.875098115,0.00403902,0.031809792,POU6F1,POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224],0.492542147
ENSG00000183283,2626.579222,0.264164634,0.092033633,2.870305395,0.004100755,0.032072266,DAZAP2,DAZ associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2684],0.264164634
ENSG00000110934,1949.18339,0.221298089,0.079029904,2.800181675,0.005107385,0.035827139,BIN2,bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053],0.221298089
ENSG00000135503,244.7270412,0.322751935,0.112284865,2.874402845,0.004047923,0.031827129,ACVR1B,activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172],0.322751935
ENSG00000205352,313.4654889,0.309346739,0.096197335,3.215751661,0.001301034,0.016483695,PRR13,proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528],0.309346739
ENSG00000123415,132.8956679,0.288301056,0.109274189,2.63832712,0.008331617,0.047272221,SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148],0.288301056
ENSG00000094916,439.7490305,-0.250974975,0.088306646,-2.842084795,0.004481957,0.033575759,CBX5,chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555],0.250974975
ENSG00000135404,645.5381467,0.469720885,0.132752294,3.538325936,0.000402673,0.008935946,CD63,CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692],0.469720885
ENSG00000065357,915.1037029,-0.337173606,0.104390521,-3.229925495,0.001238225,0.016022696,DGKA,diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849],0.337173606
ENSG00000092841,450.9862154,0.429749373,0.115234979,3.729330932,0.000191989,0.006353694,MYL6,myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587],0.429749373
ENSG00000139645,333.7927796,-0.214597013,0.077730742,-2.760774009,0.005766456,0.03854314,ANKRD52,ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614],0.214597013
ENSG00000135473,194.8817846,-0.312867313,0.108690966,-2.878503368,0.00399567,0.031573107,PAN2,poly(A) specific ribonuclease subunit PAN2 [Source:HGNC Symbol;Acc:HGNC:20074],0.312867313
ENSG00000110955,1265.300825,0.299972186,0.085917497,3.491398089,0.0004805,0.009710356,ATP5F1B,ATP synthase F1 subunit beta [Source:HGNC Symbol;Acc:HGNC:830],0.299972186
ENSG00000196531,1709.619541,0.196812238,0.073567327,2.675266955,0.007466977,0.044520618,NACA,nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629],0.196812238
ENSG00000166860,113.8786814,-0.342212494,0.12694226,-2.695812212,0.007021724,0.042674603,ZBTB39,zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014],0.342212494
ENSG00000139266,129.5801901,-0.378014487,0.114185805,-3.310520842,0.000931225,0.013801907,9-Mar,membrane associated ring-CH-type finger 9 [Source:HGNC Symbol;Acc:HGNC:25139],0.378014487
ENSG00000198673,243.3601126,0.378253104,0.136189756,2.777397612,0.00547961,0.037415771,FAM19A2,"family with sequence similarity 19 member A2, C-C motif chemokine like [Source:HGNC Symbol;Acc:HGNC:21589]",0.378253104
ENSG00000135655,2290.458968,0.356147848,0.098153882,3.628464206,0.000285112,0.007501375,USP15,ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613],0.356147848
