© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Workspace	My Projects
Project	AIH_WGCNA
Analysis	Observation 1
Date	Tue Jun 04 22:50:34 PDT 2019
Analysis ID	17897615

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
stigmasterol	chemical - endogenous mammalian	 	1	 	biased	1.000	9.62E-03	2.96E-02	stigmasterol	ABCA1	1 (1)	1	 	 	 	 	 	 	 	 	 	
vinorelbine	chemical drug	 	1	 	biased	-1.000	9.62E-03	4.81E-02	vinorelbine	BCL2L1	1 (1)	1	 	 	 	 	 	 	 	 	 	
1-butanol	chemical - endogenous non-mammalian	 	1	 	biased	1.000	1.28E-02	2.98E-02	1-butanol	ABCA1	1 (1)	1	 	 	 	 	 	 	 	 	 	
2-[[4-[(e)-styryl]phenoxy]methyl]oxirane	chemical reagent	 	1	 	biased	1.000	1.28E-02	4.01E-02	2-[[4-[(e)-styryl]phenoxy]methyl]oxirane	ABCA1	1 (1)	1	 	 	 	 	cholesterol	 	 	 	 	
AKR1C3	enzyme	 	1	 	biased	1.000	1.28E-02	2.75E-02	AKR1C3	SIAH2	1 (1)	1	progesterone	LGR5,NPC2,PRL	 	 	 	 	 	 	 	
ARID2	transcription regulator	 	1	 	biased	1.000	1.28E-02	3.42E-02	ARID2	ALPL	1 (1)	1	 	 	 	 	 	 	 	 	 	
BAG2	other	 	1	 	biased	1.000	1.28E-02	9.70E-03	BAG2	CTSB	1 (1)	1	 	valproic acid	 	 	 	 	 	 	 	
BRD3	kinase	 	1	 	biased	1.000	1.28E-02	2.64E-02	BRD3	SLC4A1	1 (1)	1	 	 	 	 	 	 	 	 	 	
HCAR1	G-protein coupled receptor	 	1	 	biased	1.000	1.28E-02	3.62E-02	HCAR1	BSG	1 (1)	1	 	 	 	 	 	 	 	 	 	
HLA-B	transmembrane receptor	 	1	 	biased	-1.000	1.28E-02	3.60E-02	HLA-B	OAS2	1 (1)	1	TGM2,tretinoin	IL22RA2,NKX2-3	 	Immunoglobulin	 	 	 	 	 	
MAD1L1	other	 	1	 	biased	-1.000	1.28E-02	1.82E-02	MAD1L1	MXI1	1 (1)	1	valproic acid	 	 	 	 	 	 	 	 	
PAK4	kinase	 	1	 	biased	1.000	1.28E-02	2.77E-02	PAK4	CTSB	1 (1)	1	Pka catalytic subunit,SRPK1	 	 	 	 	 	 	 	 	
PAPPA	peptidase	 	1	 	biased	-1.000	1.28E-02	3.67E-02	PAPPA	ABCA1	1 (1)	1	 	 	 	 	 	 	 	 	 	
SOAT2	enzyme	 	1	 	 	-1.000	1.28E-02	4.03E-02	SOAT2	ABCA1	1 (1)	1	HNF1A	 	 	cholesterol	HDL-cholesterol	 	 	 	 	
Stat dimer	complex	 	1	 	biased	1.000	1.28E-02	4.65E-02	Stat dimer	BCL2L1	1 (1)	1	 	 	 	 	 	 	 	 	 	
durapatite	chemical - endogenous mammalian	 	1	 	biased	1.000	1.28E-02	4.02E-02	durapatite	ALPL	1 (1)	1	 	 	 	 	 	 	 	 	 	
firtecan pegol	chemical drug	 	1	 	biased	-1.000	1.28E-02	3.72E-02	firtecan pegol	SLC2A1	1 (1)	1	 	 	 	 	 	 	 	 	 	
methylamine	chemical - endogenous mammalian	 	1	 	 	1.000	1.28E-02	2.00E-02	methylamine	SLC2A1	1 (1)	1	 	 	 	 	 	 	 	 	 	
miR-127-3p (miRNAs w/seed CGGAUCC)	mature microRNA	 	1	 	biased	-1.000	1.28E-02	3.38E-02	miR-127-3p (miRNAs w/seed CGGAUCC)	BCL6	1 (1)	1	hydroxypropyl-beta-cyclodextrin	 	 	 	PRDM1	 	 	 	 	
miR-339-5p (and other miRNAs w/seed CCCUGUC)	mature microRNA	 	1	 	biased	-1.000	1.28E-02	2.68E-02	miR-339-5p (and other miRNAs w/seed CCCUGUC)	BCL6	1 (1)	1	AGO2	 	 	 	 	 	 	 	 	
neopterin	chemical - endogenous mammalian	 	1	 	biased	-1.000	1.28E-02	1.95E-02	neopterin	ABCA1	1 (1)	1	 	 	 	 	 	 	 	 	 	
parbendazole	chemical reagent	 	1	 	biased	1.000	1.28E-02	3.45E-02	parbendazole	ALPL	1 (1)	1	 	 	 	 	 	 	 	 	 	
phenformin	chemical drug	 	1	 	 	1.000	1.28E-02	2.71E-02	phenformin	SLC2A1	1 (1)	1	 	 	 	NBR2	 	 	 	 	 	
glucagon	biologic drug	 	1	 	biased	1.414	1.36E-02	4.70E-02	glucagon	MME,SNX3	2 (1)	1	 	 	 	PPP1R1B	TJP2	 	 	 	 	
CREB3L4	transcription regulator	 	1	 	biased	1.000	1.60E-02	3.53E-02	CREB3L4	AQP9	1 (1)	1	 	 	 	 	 	 	 	 	 	
DAB1	other	 	1	 	biased	1.000	1.60E-02	3.92E-02	DAB1	ABCA1	1 (1)	1	L-dopa	LRP8	 	 	 	 	 	 	 	
EN2	transcription regulator	 	1	 	biased	1.000	1.60E-02	4.55E-02	EN2	SNCA	1 (1)	1	 	 	 	 	 	 	 	 	 	
FOXI1	transcription regulator	 	1	 	biased	1.000	1.60E-02	1.76E-02	FOXI1	SLC4A1	1 (1)	1	 	 	 	 	 	 	 	 	 	
LRP8	transmembrane receptor	 	1	 	 	1.000	1.60E-02	3.67E-02	LRP8	ABCA1	1 (1)	1	 	 	 	 	DAB1	 	 	 	 	
glimepiride	chemical drug	 	1	 	biased	1.000	1.60E-02	4.31E-02	glimepiride	SLC2A1	1 (1)	1	 	 	 	 	 	 	 	 	 	
APBA3	transporter	 	1	 	biased	1.000	1.91E-02	4.89E-02	APBA3	SLC2A1	1 (1)	1	 	 	 	 	 	 	 	 	 	
Presenilin	group	 	1	 	biased	-1.000	1.91E-02	4.28E-02	Presenilin	FKBP8	1 (1)	1	 	 	 	 	 	 	 	 	 	
RNF17	other	 	1	 	biased	1.000	1.91E-02	4.40E-02	RNF17	MXI1	1 (1)	1	 	 	 	 	 	 	 	 	 	
CCNT1	transcription regulator	 	1	 	biased	1.000	2.23E-02	3.98E-02	CCNT1	SLC2A1	1 (1)	1	MYCN	 	 	INS	 	 	 	 	 	
pictilisib	chemical drug	 	1	 	 	-1.000	2.23E-02	4.75E-02	pictilisib	SLC2A1	1 (1)	1	 	 	 	 	 	 	 	 	 	

Diseases and Bio Functions for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Categories	Functions	Diseases or Functions Annotation	p-Value	Predicted Activation State	Activation z-score	Notes	Bias-corrected z-score	Molecules	# Molecules	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	renal cell cancer	Renal cell carcinoma	3.83E-10	 	 	 	 	GYPC,MPP1,AQP9,MME,PYGL,BNIP3L,ANK1,SIAH2,BAG1,BLVRB,SAMD9L,GLRX5,BSG,MXI1,SLC6A8,MAP2K3,KCNJ15,BCL2L1,DDX60L,OPTN,SPTB,SLC4A1	22	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	neoplasia	Renal tumor	9.12E-10	 	 	 	 	GYPC,MPP1,AQP9,MME,PYGL,RNF10,ANK1,BNIP3L,SIAH2,BAG1,BLVRB,SAMD9L,GLRX5,BSG,MXI1,SLC6A8,MAP2K3,KCNJ15,BCL2L1,DDX60L,OPTN,SPTB,SLC4A1	23	
Immunological Disease	systemic autoimmune syndrome	Systemic autoimmune syndrome	1.99E-08	 	 	 	 	AQP9,GLUL,C9orf78,MME,UBE2H,ABCA1,ADIPOR1,OAS2,PARP9,APOBEC3A,SAMD9L,GLRX5,MGAM,ALPL,BCL6,SNCA,RBM38,ACSL1,CTSB,UBB,KCNJ15,BCL2L1,ST6GALNAC4	23	
Inflammatory Disease	chronic inflammatory disorder	Chronic inflammatory disorder	2.48E-08	 	 	 	 	AQP9,GLUL,C9orf78,MME,UBE2H,ABCA1,ADIPOR1,SAMD9L,GLRX5,BSG,MGAM,ALPL,BCL6,SNCA,RBM38,ACSL1,CTSB,UBB,KCNJ15,BCL2L1,ST6GALNAC4	21	
Cardiovascular Disease, Cell Death and Survival, Connective Tissue Disorders, Developmental Disorder, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	dominant spherocytosis	Dominant spherocytosis	3.04E-08	 	 	 	 	ANK1,SPTB,SLC4A1	3	
Connective Tissue Disorders, Immunological Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	rheumatoid arthritis	Rheumatoid arthritis	4.26E-08	 	 	 	 	GLUL,AQP9,C9orf78,MME,UBE2H,ADIPOR1,SAMD9L,GLRX5,ALPL,BCL6,SNCA,RBM38,ACSL1,CTSB,UBB,KCNJ15,ST6GALNAC4	17	
Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	spherocytosis	Spherocytosis	4.48E-08	 	 	 	 	BNIP3L,ANK1,SPTB,SLC4A1	4	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urinary tract tumor	Urinary tract tumor	5.10E-08	 	 	 	 	GYPC,UBA52,BNIP3L,BLVRB,GLRX5,BSG,NUCB1,SLC6A8,MAP2K3,KCNJ15,DDX60L,OPTN,SLC4A1,MPP1,AQP9,MME,PYGL,RNF10,ANK1,SIAH2,BAG1,OAS2,SAMD9L,SLC2A1,MXI1,NTNG2,BCL2L1,SPTB	28	
Connective Tissue Disorders, Inflammatory Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	rheumatic disease	Rheumatic Disease	9.59E-08	 	 	 	 	AQP9,GLUL,C9orf78,MME,UBE2H,ADIPOR1,OAS2,PARP9,APOBEC3A,SAMD9L,GLRX5,ALPL,BCL6,SNCA,RBM38,ACSL1,CTSB,NFIX,UBB,KCNJ15,BCL2L1,ST6GALNAC4	22	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urinary tract cancer	Urinary tract cancer	1.29E-07	 	 	 	 	GYPC,UBA52,BNIP3L,BLVRB,GLRX5,BSG,NUCB1,SLC6A8,MAP2K3,KCNJ15,DDX60L,OPTN,SLC4A1,MPP1,AQP9,MME,PYGL,ANK1,SIAH2,BAG1,OAS2,SAMD9L,SLC2A1,MXI1,NTNG2,BCL2L1,SPTB	27	
Small Molecule Biochemistry	metabolism	Metabolism of porphyrin	3.82E-07	 	 	 	 	SNX3,ANK1,BLVRB,BCL2L1,SPTB	5	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	inflammation	Inflammation of joint	9.65E-07	 	 	 	 	AQP9,GLUL,C9orf78,MME,UBE2H,ADIPOR1,SAMD9L,GLRX5,ALPL,BCL6,SNCA,RBM38,ACSL1,CTSB,NFIX,UBB,KCNJ15,ST6GALNAC4	18	
Small Molecule Biochemistry	synthesis	Synthesis of porphyrin	3.11E-06	 	 	 	 	SNX3,ANK1,BCL2L1,SPTB	4	
Cell Death and Survival	apoptosis	Apoptosis of hepatoma cell lines	4.03E-06	 	-0.431	 	-0.816	IGF2BP2,FKBP8,CTSB,MAP2K3,FOXO4,BCL2L1,BSG	7	
Protein Synthesis	metabolism	Metabolism of protein	5.97E-06	 	0.492	bias	-0.377	SNX3,UBXN6,UBA52,MME,SIAH2,DPM2,ABCA1,BAG1,SAMD9L,IGF2BP2,SNCA,RBM38,NUCB1,CTSB,UBB,MAP2K3,YBX1,BCL2L1	18	
Cancer, Organismal Injury and Abnormalities	genitourinary adenocarcinoma	Genitourinary adenocarcinoma	8.74E-06	 	 	 	 	GYPC,GLUL,C9orf78,BNIP3L,APOBEC3A,BLVRB,FOXO4,GLRX5,PITHD1,BSG,SNCA,ACSL1,NUCB1,SLC6A8,MAP2K3,KCNJ15,YBX1,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,MME,PYGL,RNF10,ANK1,SIAH2,GRINA,ABCA1,BAG1,OAS2,SAMD9L,SLC2A1,MGAM,BCL6,MXI1,CREB5,NTNG2,NFIX,UBB,SLC38A5,BCL2L1,GMPR,SPTB	45	
Cancer, Organismal Injury and Abnormalities	carcinoma	Carcinoma	1.43E-05	 	-1.982	 	-1.909	C9orf78,BNIP3L,DPM2,ADIPOR1,APOBEC3A,FOXO4,BLVRB,PARP9,GLRX5,SNCA,NUCB1,PPDPF,KCNJ15,ST6GALNAC4,UBXN6,HDGF,MME,SLC25A37,SIAH2,GRINA,SAMD9L,MGAM,IGF2BP2,ALPL,BCL6,MXI1,CRISPLD2,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,UBA52,GLUL,PHOSPHO1,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,GBP5,MAP2K3,YBX1,DDX60L,OPTN,LYL1,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,FAM210B,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	68	
Cancer, Organismal Injury and Abnormalities	genitourinary carcinoma	Genitourinary carcinoma	1.70E-05	 	 	 	 	GYPC,UBA52,GLUL,C9orf78,BNIP3L,APOBEC3A,BLVRB,FOXO4,GLRX5,PITHD1,BSG,SNCA,ACSL1,NUCB1,SLC6A8,MAP2K3,KCNJ15,YBX1,DDX60L,OPTN,SLC4A1,ST6GALNAC4,STRADB,MPP1,AQP9,MME,PYGL,RNF10,ANK1,SIAH2,GRINA,ABCA1,BAG1,OAS2,SAMD9L,SLC2A1,MGAM,BCL6,MXI1,CREB5,NTNG2,CTSB,NFIX,UBB,SLC38A5,BCL2L1,GMPR,SPTB	48	
Infectious Diseases	infection	Viral Infection	2.92E-05	Increased	3.465	bias	 	STRADB,UBA52,GLUL,UBE2H,PYGL,RNF10,OAS2,PARP9,SLC2A1,BSG,MGAM,ACSL1,CTSB,UBB,MAP2K3,AP2A1,BCL2L1,YBX1,DDX60L,OPTN	20	
Cell Death and Survival	necrosis	Necrosis	3.02E-05	 	-1.176	 	-0.691	BNIP3L,ADIPOR1,FOXO4,BSG,ADGRG3,SNCA,ACSL1,FKBP8,SLC6A8,MAP2K3,YBX1,OPTN,LYL1,STRADB,HDGF,MME,PYGL,SIAH2,GRINA,BAG1,SLC2A1,IGF2BP2,BCL6,MXI1,CTSB,NFIX,UBB,BCL2L1	28	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Organismal Development, Tissue Morphology	morphology	Morphology of spleen	3.92E-05	 	 	 	 	ADGRG3,BCL6,ALPL,MXI1,RBM38,BNIP3L,ABCA1,BCL2L1,SLC4A1	9	
Hematological System Development and Function, Immunological Disease, Lymphoid Tissue Structure and Development, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of spleen	5.84E-05	 	 	 	 	ADGRG3,BCL6,ALPL,MXI1,RBM38,BNIP3L,ABCA1,SLC4A1	8	
Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	poikilocytosis	Poikilocytosis	6.66E-05	 	 	 	 	BNIP3L,SPTB,SLC4A1	3	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	growth	Growth of mammary tumor	7.46E-05	 	0.669	 	0.180	SIAH2,CTSB,BAG1,MAP2K3,BCL2L1	5	
Cancer, Organismal Injury and Abnormalities	abdominal adenocarcinoma	Abdominal adenocarcinoma	7.96E-05	 	 	 	 	C9orf78,BNIP3L,DPM2,ADIPOR1,APOBEC3A,FOXO4,BLVRB,GLRX5,SNCA,NUCB1,PPDPF,KCNJ15,ST6GALNAC4,UBXN6,HDGF,MME,SLC25A37,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PHOSPHO1,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,GBP5,MAP2K3,YBX1,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	61	
Cell Death and Survival	apoptosis	Apoptosis of tumor cell lines	8.20E-05	 	-1.178	 	-0.838	MME,BNIP3L,SIAH2,ADIPOR1,BAG1,FOXO4,SLC2A1,BSG,IGF2BP2,BCL6,MXI1,SNCA,FKBP8,CTSB,MAP2K3,BCL2L1,YBX1	17	
Lipid Metabolism, Molecular Transport, Nucleic Acid Metabolism, Small Molecule Biochemistry	concentration	Concentration of acyl-coenzyme A	8.43E-05	 	 	 	 	IGF2BP2,ACSL1,BCL2L1	3	
Hematological System Development and Function, Tissue Morphology	quantity	Quantity of blood cells	8.82E-05	 	0.668	bias	-0.171	MPP1,BNIP3L,ABCA1,SLC2A1,ADGRG3,ALPL,BCL6,SNCA,RBM38,CTSB,BCL2L1,YBX1,LYL1,SPTB,SLC4A1	15	
Cancer, Organismal Injury and Abnormalities	frequency	Frequency of tumor	9.07E-05	 	-0.318	 	0.134	BNIP3L,ADIPOR1,APOBEC3A,BLVRB,FOXO4,GLRX5,NUCB1,KCNJ15,HDGF,MME,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,MAP2K3,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,ANK1,ABCA1,BAG1,OAS2,SLC2A1,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	51	
Endocrine System Disorders, Gastrointestinal Disease, Metabolic Disease, Organismal Injury and Abnormalities	non-insulin-dependent diabetes mellitus	Non-insulin-dependent diabetes mellitus	9.52E-05	 	 	 	 	IGF2BP2,MGAM,ALPL,SNCA,MME,CREB5,ABCA1,ADIPOR1,BCL2L1	9	
Connective Tissue Disorders, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	hereditary elliptocytosis	Hereditary elliptocytosis	9.83E-05	 	 	 	 	SPTB,SLC4A1	2	
Cardiovascular Disease, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	hereditary stomatocytosis	Hereditary stomatocytosis	9.83E-05	 	 	 	 	SLC2A1,SLC4A1	2	
Cancer, Organismal Injury and Abnormalities	incidence	Incidence of tumor	9.94E-05	 	-0.185	 	0.200	BNIP3L,ADIPOR1,APOBEC3A,BLVRB,FOXO4,GLRX5,NUCB1,KCNJ15,ST6GALNAC4,HDGF,MME,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,MAP2K3,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,ANK1,ABCA1,BAG1,OAS2,SLC2A1,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	52	
Cardiovascular Disease, Hematological Disease, Organismal Injury and Abnormalities	anemia	Anemia	1.06E-04	Decreased	-2.228	bias	 	RBM38,SLC25A37,BNIP3L,ANK1,GLRX5,BCL2L1,SLC2A1,SPTB,SLC4A1	9	
Cellular Assembly and Organization	transport	Transport of endosomes	1.10E-04	 	 	 	 	SNX3,UBA52,UBB,ABCA1	4	
Cell Death and Survival	cell death	Cell death of neuroblastoma cell lines	1.21E-04	 	1.387	 	1.598	MXI1,SNCA,FKBP8,BAG1,MAP2K3,BCL2L1	6	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal carcinoma	Gastrointestinal carcinoma	1.25E-04	 	 	 	 	BNIP3L,DPM2,ADIPOR1,BLVRB,APOBEC3A,FOXO4,GLRX5,SNCA,NUCB1,PPDPF,KCNJ15,ST6GALNAC4,UBXN6,HDGF,MME,SLC25A37,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PHOSPHO1,FKBP8,SLC6A8,GBP5,MAP2K3,YBX1,DDX60L,OPTN,SLC4A1,STRADB,AQP9,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	57	
Neurological Disease, Organismal Injury and Abnormalities	abnormality	Abnormality of cerebrum	1.26E-04	 	0.911	bias	1.610	SNCA,MME,FKBP8,CTSB,NFIX,ABCA1,BCL2L1	7	
Cellular Assembly and Organization, Cellular Function and Maintenance	permeability	Permeability of cellular membrane	1.28E-04	 	 	 	 	SNCA,BNIP3L,BCL2L1	3	
Cancer, Organismal Injury and Abnormalities	development	Development of malignant tumor	1.38E-04	 	0.199	 	0.726	BNIP3L,ADIPOR1,APOBEC3A,BLVRB,FOXO4,GLRX5,NUCB1,KCNJ15,HDGF,MME,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,MAP2K3,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,ANK1,ABCA1,BAG1,OAS2,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	50	
Cancer, Organismal Injury and Abnormalities	tumorigenesis	Tumorigenesis of epithelial neoplasm	1.45E-04	 	 	 	 	BNIP3L,ADIPOR1,APOBEC3A,BLVRB,FOXO4,GLRX5,NUCB1,KCNJ15,HDGF,MME,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,MAP2K3,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,ANK1,ABCA1,BAG1,OAS2,SLC2A1,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	50	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	leukemia	Initiation of leukemia	1.47E-04	 	 	 	 	BCL6,BCL2L1	2	
Cancer, Organismal Injury and Abnormalities	extracranial solid tumor	Extracranial solid tumor	1.55E-04	 	-0.608	 	-0.553	C9orf78,BNIP3L,DPM2,ADIPOR1,APOBEC3A,FOXO4,BLVRB,PARP9,GLRX5,SNCA,NUCB1,PPDPF,KCNJ15,ST6GALNAC4,UBXN6,HDGF,MME,SLC25A37,SIAH2,GRINA,SAMD9L,MGAM,IGF2BP2,ALPL,BCL6,MXI1,CRISPLD2,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,UBA52,GLUL,PHOSPHO1,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,GBP5,MAP2K3,YBX1,DDX60L,OPTN,LYL1,SLC4A1,STRADB,MPP1,AQP9,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,FAM210B,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	68	
Cell Death and Survival	cell death	Cell death of tumor cell lines	1.59E-04	 	-0.911	 	-0.549	MME,BNIP3L,SIAH2,GRINA,ADIPOR1,BAG1,FOXO4,SLC2A1,BSG,IGF2BP2,BCL6,MXI1,SNCA,FKBP8,CTSB,NFIX,MAP2K3,BCL2L1,YBX1	19	
Hematological Disease	hemorrhagic disease	Hemorrhagic disease	1.69E-04	 	-1.082	bias	 	BCL6,CTSB,ABCA1,OAS2,BCL2L1,LYL1,SLC4A1	7	
Cancer, Organismal Injury and Abnormalities	development	Development of adenocarcinoma	1.77E-04	 	 	 	 	GYPC,GLUL,BNIP3L,APOBEC3A,BLVRB,FOXO4,GLRX5,PITHD1,BSG,ACSL1,NUCB1,SLC6A8,MAP2K3,KCNJ15,DDX60L,OPTN,SLC4A1,STRADB,MPP1,AQP9,MME,PYGL,ANK1,SIAH2,ABCA1,BAG1,SAMD9L,MGAM,BCL6,MXI1,CREB5,NFIX,SLC38A5,BCL2L1,GMPR,SPTB	36	
Cell Death and Survival, Renal and Urological System Development and Function	cell viability	Cell viability of kidney cell lines	1.92E-04	 	 	 	 	BCL6,APOBEC3A,BCL2L1,SLC2A1	4	
Organismal Injury and Abnormalities	cytosis	Cytosis of blood cells	1.94E-04	 	 	 	 	BNIP3L,ANK1,SPTB,BSG,SLC4A1	5	
Cell Death and Survival	cell death	Cell death of cervical cancer cell lines	2.00E-04	 	-1.258	 	-1.050	SNCA,FKBP8,CTSB,BNIP3L,GRINA,BAG1,FOXO4,BCL2L1	8	
Cell Death and Survival, Embryonic Development	cell death	Cell death of embryonic cell lines	2.00E-04	 	0.028	bias	-0.641	BCL6,SNCA,FKBP8,CTSB,BNIP3L,ADIPOR1,BAG1,BCL2L1	8	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal tract cancer	Gastrointestinal tract cancer	2.05E-04	 	 	 	 	BNIP3L,DPM2,ADIPOR1,APOBEC3A,FOXO4,BLVRB,GLRX5,SNCA,NUCB1,PPDPF,KCNJ15,ST6GALNAC4,UBXN6,HDGF,MME,SLC25A37,SIAH2,GRINA,SAMD9L,MGAM,ALPL,BCL6,MXI1,RBM38,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PHOSPHO1,BSG,FKBP8,SLC6A8,GBP5,MAP2K3,YBX1,DDX60L,OPTN,SLC4A1,STRADB,AQP9,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,DCAF12,CTSB,SLC38A5,AP2A1,GMPR	58	
Connective Tissue Disorders, Endocrine System Disorders, Organ Morphology, Organismal Injury and Abnormalities, Reproductive System Development and Function, Reproductive System Disease, Tissue Morphology	loss	Loss of epididymal fat	2.06E-04	 	 	 	 	ABCA1,SLC2A1	2	
Cell Death and Survival	apoptosis	Apoptosis	2.13E-04	 	-1.200	 	-0.499	UBA52,BNIP3L,ADIPOR1,FOXO4,BSG,ADGRG3,SNCA,ACSL1,FKBP8,MAP2K3,YBX1,OPTN,LYL1,STRADB,HDGF,MME,SIAH2,ABCA1,BAG1,SLC2A1,IGF2BP2,BCL6,MXI1,CTSB,UBB,BCL2L1	26	
Cell Death and Survival	apoptosis	Apoptosis of erythroid precursor cells	2.19E-04	 	 	 	 	BNIP3L,BCL2L1,LYL1	3	
Organismal Development	abnormal morphology	Abnormal morphology of body cavity	2.20E-04	 	 	 	 	BNIP3L,ABCA1,GLRX5,BSG,ADGRG3,ALPL,BCL6,MXI1,RBM38,ACSL1,SLC6A8,CTSB,NFIX,MAP2K3,BCL2L1,YBX1,SLC4A1	17	
Carbohydrate Metabolism	catabolism	Catabolism of polysaccharide	2.27E-04	 	 	 	 	MGAM,PYGL,CTSB,AP2A1	4	
