© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Date	Sat Dec 29 20:24:02 PST 2018
Analysis ID	17253753

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral Blood
control.tissue	Peripheral Blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
TLR2/3/4/9	group	 	2	Activated	biased	4.596	8.96E-14	3.80E-03	MYD88,TLR2,TLR2/3/4/9,TLR3,TLR4,TLR9	ABCA1,ACSL1,ARG1,CD274,CEBPD,CMPK2,CR1L,DUSP1,ETS2,FCER1G,HP,IFI44L,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM3,IRAK3,ISG15,LCN2,MMP8,MMP9,MPO,OAS1,OAS3,OASL,RSAD2,S100A8,SOCS3,TLR2,TLR4,TREM1	32 (6)	5	6-O-acyl muramyl dipeptide,CpG oligonucleotide,lipopolysaccharide,poly rI:rC-RNA	 	 	MYD88	FCGR2B	 	 	 	 	
conivaptan	chemical drug	 	3	 	biased	1.372	9.57E-14	5.20E-03	ADCY,AVPR1A,AVPR2,CaMKII,conivaptan,ERK1/2,MAPK1,Pkc(s)	ADM,BCL2A1,CSTA,DUSP1,FKBP5,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KCNJ2,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PER1,PLSCR1,RGS2,SECTM1,SLC8A1,TMEM158,TRIM22,TXN,VNN1	34 (8)	5	 	 	 	 	AVPR2	 	 	 	 	
lypressin	biologic drug	 	3	 	biased	-1.372	9.57E-14	5.20E-03	ADCY,AVPR1A,AVPR2,CaMKII,ERK1/2,lypressin,MAPK1,Pkc(s)	ADM,BCL2A1,CSTA,DUSP1,FKBP5,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KCNJ2,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PER1,PLSCR1,RGS2,SECTM1,SLC8A1,TMEM158,TRIM22,TXN,VNN1	34 (8)	5	 	 	 	AVPR2	 	 	 	 	 	
OSCAR	other	0.435	2	 	 	-0.354	9.87E-14	1.01E-02	OSCAR,RELA,STAT3	A2M,ADM,ALOX5AP,BCL2A1,BCL6,CAMP,CDKN2D,CEACAM8,CEBPD,CMPK2,DUSP1,FCER1G,GBP1,HP,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,ISG15,LTF,MMP9,OAS1,OASL,RSAD2,SERPINA1,SOCS3,TFDP1,TLR2	32 (3)	3	lipopolysaccharide,Nfat (family),SPI1,TNFSF11	tretinoin	 	CCL20,CXCL3,IL1RN,STAT3	TLR7	 	 	 	 	
phenylephrine	chemical drug	 	2	 	biased	0.728	9.89E-14	5.00E-02	ADCY,Akt,AKT1,AMPK,Ap1,Calcineurin protein(s),CaMKII,CREBBP,EGFR,ERK,ERK1/2,FOS,GATA4,GSK3B,HRAS,JINK1/2,Mapk,MAPK1,MAPK3,MAPK8,MMP14,MTOR,NFkB (complex),NFKBIA,P38 MAPK,phenylephrine,PI3K (complex),Pkc(s),PRKCA,RAF1,SRF,STAT3,STK11	ANXA3,ARG1,ASPRV1,B4GALT5,BATF2,BCAM,C3AR1,CD177,CLEC4E,CMPK2,COL6A2,CXCL16,DOCK4,DUSP1,E2F2,ELANE,FCER1G,FCGR1A,FKBP5,FOXO3,FOXO4,HP,IFI27,IFI44,IFIT1B,IFITM2,IFITM3,IL18R1,IL1R1,IRS2,JDP2,KLF5,LY6E,MATK,MCF2L,MPO,MYBL2,MYL4,NFIL3,OAS1,OAS3,OSBP2,OSM,PER1,PGLYRP1,PHC2,PTPRS,RGS2,RSAD2,SAT1,SECTM1,SLC22A4,SLC8A1,SORT1,TFDP1,TGFA,TLR4,TLR5,TMEM158,TNFAIP6,TPST1,TREM1,TRIM22,TSC22D3,TSPOAP1,TUBB2A,TXN,VNN1	68 (33)	33	 	 	 	ADRA1A,ADRA1B,ADRA1D,Akt,Calcineurin A,EDNRA,EIF4EBP1,MAPK1,miR-21-5p (and other miRNAs w/seed AGCUUAU),Nfat (family),NPPA,PRKCA,RPS6KB2,SLC2A4,SRF	ANGPT1,STAT3	 	 	 	 	
BCL2L14	other	 	2	 	biased	1.372	1.00E-13	4.50E-03	BCL2L14,ERK,ERK1/2,MAPK1	ABCA1,BCL2A1,CACNA1C,CEBPD,CSTA,DUSP1,FKBP5,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KLF5,LCN2,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SORT1,TGFA,TMEM158,TRIM22,VNN1	34 (4)	3	IFNA2	 	 	 	MAPK1	 	 	 	 	
RETNLB	other	 	2	 	 	-1.947	1.01E-13	3.02E-02	Akt,Jnk,MAPK1,MAPK3,P38 MAPK,PI3K (complex),RETNLB	A2M,ADM,ALOX5AP,BATF2,BCL6,CD274,CEBPD,CSTA,FKBP5,FOXO3,GADD45A,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IRS2,ISG15,KLF5,LCN2,LGALS3,MT2A,MYBL2,NFIL3,OAS1,OAS3,OASL,OSM,SECTM1,TLR2,TLR4,TMEM158,TREM1,TRIM22	38 (7)	7	dextran sulfate,IL13,lipopolysaccharide,STAT6	CFTR	 	CCL2,FRZB,IL13RA1,IL1B,MAPK1,MMP2,PTEN	Akt	 	 	 	 	
UBE2B	enzyme	0.335	3	Inhibited	biased	-4.523	1.04E-13	2.58E-02	AR,ATXN1,EIF2AK2,ERK,HISTONE,PGR,RNF4,TLR2,TLR4,TLR9,TRPS1,UBE2B	ACSL1,ALPL,ARG1,BCL6,CACNA1C,CEBPD,COL6A2,CR1L,DUSP1,ETS2,FKBP5,GRB10,HMGB2,IFI27,IFI44L,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IRAK3,IRS2,ISG15,KCNJ2,KLF5,LCN2,MATK,MMP9,MPO,OAS1,OAS3,PARP9,PLSCR1,RSAD2,SERPINA1,SERPING1,SLC22A4,SOCS3,SORT1,TLR2,TREM1,TSC22D3	44 (12)	9	dexamethasone	eicosapentenoic acid	 	 	HISTONE	 	 	 	 	
PI 3-kinase inhibitor	chemical drug	 	2	Activated	 	3.280	1.08E-13	2.42E-02	AKT1,BRCA1,CEBPB,MAPK1,NOS2,PDIA3,PI 3-kinase inhibitor,PI3K (family)	ABCA1,ALOX5AP,CD24,CD274,CLEC4D,CLEC4E,CSTA,DUSP1,ELANE,FKBP5,FOXO3,FOXO4,GBP1,HERC5,HMGB2,HP,IFI44,IFIT1B,IFITM3,IL11RA,IRS2,LCN2,LGALS3,MT2A,MYBL2,OAS1,OAS3,OASL,OSM,PCTP,S100A8,SECTM1,SERPINA1,SIAH2,SLC1A5,SOCS3,SORT1,TLR4,TMEM158,TNFAIP6,TRIM22	41 (8)	7	 	 	 	NOS2,SLC6A3	BRCA1,MAPK1,PI3K (family)	 	 	 	 	
NF1	other	0.132	2	 	 	0.866	1.10E-13	4.42E-02	ADCY,Creb,ERK,HRAS,JUN,KRAS,Mapk,MAPK1,MTOR,NF1,RALA,RAS	ABCA1,ACVR2B,ANXA3,CACNA1C,CD24,CD274,CEBPD,CXCL16,FCER1G,FOXO4,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IL1RL1,IRS2,ISG15,LCN2,LGALS3,MMP8,MYBL2,OAS1,OAS3,OASL,OSBP2,PER1,PHC2,PLSCR1,PTPRS,RAB20,SECTM1,SERPINA1,SLC8A1,SOCS3,SORT1,TGFA,TLR4,TLR5,TMEM158,TRIM22,TXN	48 (12)	11	IRF8,phorbol myristate acetate	dexamethasone	 	 	MAPK1,NPM1,NPPA,RALA	 	 	 	 	
SFN	other	 	2	 	 	-1.859	1.13E-13	1.77E-02	Akt,CASP3,CDK2,CDKN1B,JUN,NR3C1,SFN	ADM,ALOX5AP,BCL2A1,BCL6,C3AR1,CAMP,CD274,CSTA,CXCL16,DUSP1,FCER1G,FGD4,FKBP5,FOXO3,GADD45A,IFIT1B,IFIT2,IL1R1,IL1RL1,IRS2,ISG15,LCN2,LGALS3,MMP8,MMP9,MYBL2,NFIL3,OASL,RGS2,S100A9,SLC8A1,SOCS3,TLR2,TNFAIP6,TSC22D3	35 (7)	7	BRCA1	 	 	IgG,Igm	Akt	 	 	 	 	
IGFBP7	transporter	0.285	2	 	 	-1.441	1.22E-13	1.11E-02	Akt,CCND1,ERK,IGFBP7,MAPK1,MAPK3,P38 MAPK	A2M,ABCA1,ADM,B4GALT5,BATF2,BCL2A1,BCL6,CD274,CSTA,FKBP5,FOXO3,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,ISG15,LGALS3,MMP9,MT2A,MYBL2,NFIL3,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SELENBP1,SLC8A1,SOCS3,SORT1,TGFA,TMEM158,TRIM22	39 (7)	7	tretinoin	CLDN7,SB-431542	 	Akt	MMP2	 	 	 	 	
tetraethylammonium	chemical drug	 	2	Inhibited	biased	-3.893	1.27E-13	1.96E-02	ERK,ERK1/2,KCNN4,MAPK1,MAPK3,MAPK8,P38 MAPK,tetraethylammonium	BATF2,BCL2A1,CACNA1C,CEBPD,CSTA,CXCL16,FKBP5,FOXO4,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KLF5,LCN2,LGALS3,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,SORT1,TGFA,TLR2,TMEM158,TRIM22,TSC22D3,VNN1	38 (8)	7	 	 	 	MAPK1	 	 	 	 	 	
DUSP2	phosphatase	-0.491	2	Activated	 	2.667	1.40E-13	7.50E-03	Ap1,DUSP2,ERK1/2,Jnk,Mapk,MAPK1,MAPK3,P38 MAPK	A2M,ABCA1,B4GALT5,BATF2,CACNA1C,CAMP,CEBPD,CSTA,FKBP5,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KLF5,LGALS3,MYBL2,OAS1,OAS3,OASL,OSM,PER1,SECTM1,SLC8A1,SOCS3,TLR2,TMEM158,TRIM22,VNN1	36 (8)	7	lipopolysaccharide,phorbol myristate acetate,Salmonella enterica serotype abortus equi lipopolysaccharide,STAT5a/b	RPSA	 	Nfat (family)	MAPK1	 	 	 	 	
adenosine 2',5'-diphosphate	chemical reagent	 	2	Activated	 	2.200	1.46E-13	2.00E-04	adenosine 2',5'-diphosphate,MAPK1,MAPK3,Sapk	B4GALT5,CSTA,DUSP1,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,TMEM158,TRIM22	25 (4)	3	 	 	 	 	MAPK1	 	 	 	 	
pkc-zeta inhibitor	chemical drug	 	2	 	biased	0.522	1.46E-13	2.90E-03	MAPK1,MAPK8,P38 MAPK,pkc-zeta inhibitor	ABCA1,B4GALT5,BATF2,BCL2A1,CEBPD,CXCL16,DUSP1,FOXO4,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,KLF5,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TMEM158,TRIM22,TSC22D3	33 (4)	3	 	 	 	 	MAPK1	 	 	 	 	
urethane	chemical toxicant	 	2	 	biased	0.152	1.51E-13	4.53E-02	MAPK1,MAPK3,Mek,NFkB (complex),RAF1,RAS,TERT,urethane	ADM,ARG1,BCL2A1,BCL6,CAMP,CD274,CEBPD,CLEC4E,CSTA,DUSP1,FCGR1A,GADD45A,GBP1,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,ISG15,LCN2,LGALS3,MCF2L,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,RSAD2,SECTM1,SELENBP1,SLC22A4,SOCS3,TLR2,TMEM158,TNFAIP6,TRIM22,TSPOAP1,TUBB2A	43 (8)	8	 	 	 	CEBPA,IL12A,IL1B,MAPK1	 	 	 	 	 	
mastoparan	chemical toxicant	 	2	Inhibited	 	-3.124	1.52E-13	1.71E-02	AKT1,ERK,ERK1/2,IRAK1,MAPK1,mastoparan,TBK1	ABCA1,CACNA1C,CEBPD,CMPK2,CSTA,CXCL16,DUSP1,FKBP5,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KLF5,LCN2,LGALS3,MT2A,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,RSAD2,SECTM1,TGFA,TLR2,TMEM158,TRIM22,VNN1	37 (7)	7	 	 	 	CHRM2,MAPK1	CXCL10,IFNB1,IL12A,IL12B,IL1B,IL6,NOS2,TBK1	 	 	 	 	
NTF4	growth factor	 	2	 	biased	-1.567	1.53E-13	3.80E-03	ERK1/2,MAPK1,MAPK3,MAPK7,NGFR,NTF4,NTRK1	A2M,ABCA1,B4GALT5,BCL2A1,CACNA1C,CSTA,DUSP1,FKBP5,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1RL1,IRS2,ISG15,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SORT1,TMEM158,TRIM22,VNN1	33 (7)	6	IFNG	CEBPA	 	MAPK1,NTRK2	 	 	 	 	 	
DUSP7	phosphatase	-0.189	2	 	biased	1.219	1.75E-13	4.70E-03	DUSP7,ERK,Mapk,MAPK1,MAPK14	ABCA1,ALOX5AP,CEBPD,CSTA,DUSP1,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,KLF5,LCN2,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PER1,PLSCR1,SECTM1,SOCS3,SORT1,TGFA,TMEM158,TRIM22	33 (5)	4	 	 	 	 	MAPK1	 	 	 	 	
MC1R	G-protein coupled receptor	-0.175	2	Inhibited	 	-2.197	1.80E-13	1.06E-02	ADCY,ERK,ERK1/2,MAPK1,MAPK3,MC1R,P38 MAPK	ABCA1,B4GALT5,BATF2,CACNA1C,CSTA,FKBP5,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,LCN2,LGALS3,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,SORT1,TGFA,TLR2,TMEM158,TRIM22,TXN,VNN1	35 (7)	6	 	ASIP,CEBPA,SB203580,tretinoin	 	MAPK1,SDC2	 	 	 	 	 	
SL 327	chemical - protease inhibitor	 	2	 	biased	1.183	1.80E-13	5.60E-03	ELK1,ERK,ERK1/2,MAPK1,MAPK3,SL 327	ABCA1,B4GALT5,BCL2A1,CACNA1C,CEBPD,CSTA,DUSP1,FKBP5,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KLF5,LCN2,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SORT1,TGFA,TMEM158,TRIM22,VNN1	35 (6)	5	 	 	 	 	MAPK1	 	 	 	 	
FRZB	other	 	3	Inhibited	biased	-2.722	1.89E-13	4.76E-02	Akt,ERK1/2,FLT1,Frizzled,FRZB,FZD9,GSK3B,LEF1,MAPK8,Pkc(s),SMO,Wnt,WNT1,WNT3A,WNT5A	A2M,ADM,ALPL,B4GALT5,BCAT1,BCL6,CD24,CD274,CSTA,CXCL16,DUSP1,ELANE,ETS2,FOXO3,FOXO4,GADD45A,IFI44,IFIT1B,IL1R1,IRS2,ISG15,KCNJ2,LY6E,MMP9,MPO,MT2A,NFIL3,PER1,RALB,RGS2,SLC8A1,SOCS3,TGFA,TLR2,TLR4,TLR5,TMEM158,TSC22D3,VNN1	39 (15)	13	RETNLB	EZH2	 	 	 	 	 	 	 	
MAP3K21	kinase	0.141	2	Activated	biased	3.780	1.95E-13	3.00E-04	CHUK,MAP3K21,MAPK1	CEBPD,CSTA,DUSP1,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM3,ISG15,KLF5,LCN2,LGALS3,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SOCS3,TGFA,TMEM158,TRIM22	28 (3)	2	 	 	 	 	MAPK1	 	 	 	 	
Nfat (family)	group	 	2	Activated	biased	3.452	1.99E-13	2.02E-02	CSF2,GATA4,Nfat (family),NFAT5,NFATC2,TCF7	ABCA1,ALOX5AP,ARG1,ASPRV1,BCL2A1,BCL6,BSG,CACNA1C,CD24,CEACAM1,CMPK2,FCGR1A,IFIT1B,IFIT2,IFIT3,IFITM3,IL1R1,IL1RL1,IRAK3,ISG15,KCNJ2,KLF1,MMP9,MPO,MYL4,OASL,OSM,PTPRS,RGS2,RSAD2,SLC1A5,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TREM1	37 (6)	5	Akt,ANXA1,C3,CD14,DUSP2,Immunoglobulin,LAT,lipopolysaccharide,mir-199,Muscarinic cholinergic receptor,phenylephrine,phorbol myristate acetate,PI3K (family),PTK,SLA,UTP	BTK,dexamethasone,DOK1,FAS,USP18,VAV2	 	CCL2,CSF2,IFNG,IL10,IL13,IL17A,IL3,OSCAR,SMAD2,TGFB2,VCAM1	 	 	 	 	 	
SU1498	chemical - kinase inhibitor	 	2	 	biased	1.000	2.01E-13	1.48E-02	ERK,ERK1/2,Jnk,KDR,MAPK1,MAPK3,SU1498	A2M,ABCA1,B4GALT5,BCL2A1,CACNA1C,CEBPD,CSTA,DUSP1,FKBP5,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,ISG15,KLF5,LCN2,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,SECTM1,SORT1,TGFA,TMEM158,TRIM22,VNN1	36 (7)	6	 	 	 	 	MAPK1,VCAM1	 	 	 	 	
CSF3R	transmembrane receptor	0.323	2	 	biased	0.898	2.02E-13	2.09E-02	CSF3R,HCK,Jnk,LYN,MAPK7,STAT,STAT3	A2M,ADM,BCL2A1,BCL6,CD274,CDKN2D,CEBPD,CMPK2,DUSP1,FCER1G,GADD45A,HP,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,ISG15,KLF1,LTF,MMP9,MPO,NLRC4,OAS1,OASL,PLSCR1,RSAD2,SERPINA1,TFDP1	31 (7)	7	CEBPA,CSF3,E. coli B5 lipopolysaccharide,filgrastim,leridistim,lipopolysaccharide,NOS2,SPI1,tretinoin	EZH2,HOXA10,IRF8,SATB1	 	STAT3	 	 	 	 	 	
SOCS5	cytokine	-0.016	2	 	biased	-1.808	2.07E-13	2.57E-02	EGFR,SOCS5,STAT3,STAT6	A2M,ACSL1,ADM,BCL6,CD274,CDKN2D,CEBPD,CMPK2,COL6A2,DUSP1,E2F2,FCGR1A,GADD45A,GBP1,HP,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IRS2,ISG15,LCN2,LTF,MMP9,MYBL2,NFIL3,OAS1,OASL,PLSCR1,RSAD2,SAMSN1,SERPINA1,TFDP1,TGFA,TPST1	37 (4)	3	CNR1,mono-(2-ethylhexyl)phthalate	Immunoglobulin,miR-21-5p (and other miRNAs w/seed AGCUUAU)	 	 	STAT3,STAT6	 	 	 	 	
oleanolic acid	chemical - endogenous non-mammalian	 	2	 	biased	-0.870	2.09E-13	3.38E-02	Akt,AMPK,oleanolic acid,Rock,STAT3	ADM,B4GALT5,BCL2A1,CD274,CDKN2D,CEBPD,CMPK2,FCER1G,FKBP5,FOXO3,HP,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,ISG15,LCN2,LTF,MT2A,NFIL3,OAS1,OASL,RSAD2,SERPINA1,SLC8A1,SOCS3,SORT1,TFDP1,TLR2	33 (5)	5	 	 	 	 	Akt,IL17A,MUC5AC,NOS2,STAT3	 	 	 	 	
EDNRA	transmembrane receptor	 	2	 	 	-1.461	2.17E-13	1.30E-03	EDNRA,MAPK1,PI3K (complex)	ABCA1,ALOX5AP,CSTA,DUSP1,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,LCN2,LGALS3,MMP9,MT2A,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SOCS3,TLR4,TMEM158,TREM1,TRIM22	30 (3)	2	dexamethasone,GRK6,phenylephrine,triamcinolone acetonide	atrasentan,E. coli serotype 0127B8 lipopolysaccharide,sitaxsentan,sulfamethoxazole,sulfisoxazole	 	MAPK1,MMP2,prostaglandin D2	 	 	 	 	 	
SKAP1	kinase	-0.272	2	Inhibited	 	-2.200	2.17E-13	2.00E-04	Integrin,MAPK1,MAPK3,SKAP1	B4GALT5,CSTA,DUSP1,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SOCS3,TMEM158,TRIM22	25 (4)	3	 	 	 	IFNG,Integrin,MAPK1	 	 	 	 	 	
ethylenediaminetetraacetic acid	chemical drug	 	2	Inhibited	 	-2.121	2.20E-13	2.92E-02	ADAM12,Akt,ERK1/2,ethylenediaminetetraacetic acid,FYN,MMP9,NOS2,RPS6KB1	A2M,ABCA1,ADM,B4GALT5,BCL2A1,BCL6,CACNA1C,CD274,CLEC4D,FKBP5,FOXO3,HMGB2,IFIT1B,IFIT3,IL1R1,IL1RL1,IRS2,ISG15,LCN2,MATK,MMP9,MT2A,NFIL3,PLSCR1,S100A8,SERPINA1,SLC1A5,SLC8A1,SOCS3,TLR2,TLR4,VNN1	32 (8)	8	 	 	 	CXCR2,SELPLG	Akt,Alp,IFNG,IL1B,NOS2	 	 	 	 	
phosphoramidon	chemical - endogenous non-mammalian	 	2	Activated	 	2.858	2.25E-13	2.00E-04	GZMB,MAPK1,phosphoramidon	CD274,CSTA,DUSP1,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,TMEM158,TRIM22	24 (3)	2	 	 	 	 	MAPK1	 	 	 	 	
SORBS3	other	-0.353	2	 	biased	-0.309	2.26E-13	1.38E-02	AR,ESR2,Jnk,MAPK1,NR3C1,Rar,SORBS3	A2M,ABCA1,ALOX5AP,ARG1,CACNA1C,CSTA,DUSP1,ETS2,FCER1G,FGD4,FKBP5,FOXO3,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM3,IL1R1,ISG15,KCNJ2,LGALS3,MMP9,MYBL2,NFIL3,OAS1,OAS3,OASL,OSM,RGS2,SECTM1,SLC22A4,TGFA,TMEM158,TNFAIP6,TRIM22,TSC22D3	42 (7)	6	 	 	 	 	 	 	 	 	 	
PCBP1	translation regulator	0.252	3	 	 	1.508	2.31E-13	4.44E-02	Akt,ATM,BAX,BCL2,BID,Calcineurin protein(s),CASP3,CASP6,CDK2,DICER1,EIF2AK2,IL18,ITGB3,MAP3K1,MYH9,PARP1,PCBP1,PLA2G6,PRKCD,PTEN	A2M,ACSL1,ALOX5AP,APOBEC3A,ARG1,ASPH,B4GALT5,BPGM,BSG,C3AR1,CACNA1C,CAMP,CDKN2D,CEACAM1,CEBPD,CSTA,ETS2,FKBP5,GADD45A,IFI27,IFI6,IFIT1,IFITM2,IL18R1,IL18RAP,IL1R1,ISG15,KLF1,LCN2,LGALS3,MMP9,MPO,MYBL2,NAIP,OAS3,OSM,PARP9,PLSCR1,PYGL,RGS2,SAT1,SMOX,TLR4,TSC22D3	44 (20)	18	 	 	 	 	 	 	 	 	 	
PREP	peptidase	0.021	2	Activated	 	2.041	2.41E-13	8.00E-04	Akt,IRS1,PI3K (family),PREP	A2M,ABCA1,ADM,B4GALT5,BCL2A1,BCL6,CD274,CEBPD,FKBP5,FOXO3,FOXO4,IFIT1,IL1R1,IRS2,ISG15,LCN2,MMP9,MPO,MT2A,NFIL3,SIAH2,SLC8A1,SOCS3,TLR2	24 (4)	3	dexamethasone	OSM	 	Akt,DPP4,PI3K (family)	 	 	 	 	 	
2,2'-dipyridyl disulfide	chemical reagent	 	2	 	 	-1.890	2.44E-13	2.00E-04	2,2'-dipyridyl disulfide,MAPK1,MAPK14	ABCA1,ALOX5AP,CEBPD,CSTA,DUSP1,GADD45A,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,ISG15,LGALS3,MMP9,MYBL2,OAS1,OAS3,OASL,OSM,PLSCR1,SECTM1,SOCS3,TMEM158,TRIM22	28 (3)	2	 	 	 	MAPK1	 	 	 	 	 	
Eph Receptor	group	 	2	Activated	biased	2.722	2.44E-13	6.10E-03	Eph Receptor,HRAS,MAP2K1,Mapk,MAPK1,MAPK3,RAF1,RAS	A2M,ADM,ANXA3,BCL2A1,BCL6,CD274,CSTA,GBP1,HERC5,IFI27,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,IL1RL1,ISG15,KLF5,MCF2L,MYBL2,OAS1,OAS3,OASL,OSBP2,OSM,PER1,PLSCR1,PTPRS,SECTM1,SELENBP1,SERPINA1,SOCS3,TMEM158,TRIM22,TSPOAP1,TUBB2A	39 (8)	7	 	 	 	DOK1	MAPK1	 	 	 	 	
IL13RA1	transmembrane receptor	0.501	2	 	biased	1.257	2.45E-13	1.00E-02	IL13RA1,JAK2,STAT3,STAT6	A2M,ACSL1,ADM,ARG1,BCL6,CD274,CDKN2D,CEBPD,CMPK2,FCGR1A,HP,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IRS2,ISG15,LTF,MMP9,NFIL3,OAS1,OASL,OSM,PLSCR1,RSAD2,SAMSN1,SERPINA1,SOCS3,TFDP1	31 (4)	3	E. coli B5 lipopolysaccharide,IL13,lipopolysaccharide,OSM,RETNLB,TNFSF11	NUPR1	 	Immunoglobulin,STAT3,STAT6	 	 	 	 	 	
