© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHnocirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364207

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
D609	chemical reagent	 	2	 	biased	-0.649	1.54E-13	1.69E-02	Akt,Ap1,BAK1,BAX,CaMKII,CREBBP,D609,ERK1/2,MAPK1,MAPK3,Mek,NFkB (complex),PI3K (complex),RAF1,RELA,SMAD3	ADM,B4GALT5,CD274,CEBPD,CLEC4E,DOCK4,DUSP1,ELANE,FCGR1A,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,IRS2,LCN2,MPO,NFIL3,OASL,OSM,PLSCR1,RSAD2,SECTM1,SLC8A1,SOCS3,TLR2,TLR4,TNFAIP6,TREM1,TRIM22,TSPOAP1,TUBB2A,VNN1	38 (16)	15	 	 	 	SMAD2	BAX,MAPK1,NOS2	 	 	 	 	
ADRB2	G-protein coupled receptor	-0.231	2	Inhibited	 	-2.941	1.70E-13	2.60E-03	ADRB2,AKT1,Creb,EGFR,GRK2,HRAS,INSR,MAPK1,MAPK3,NFkB (complex),NFKBIA,NR3C1,P38 MAPK,Pka,PPARG,PTH,RAF1,TNF	ANXA3,AQP9,ARG1,B4GALT5,BATF2,C3AR1,CD163,CD274,CLEC4E,COL6A2,CRISPLD2,CXCL16,FCAR,FCER1G,FCGR1A,FGD4,GRB10,HRH2,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IRAK3,KCNJ2,LRG1,LY6E,MATK,MMP8,MPO,NAIP,NFIL3,OASL,PLIN5,PLSCR1,PTPRS,RSAD2,S100A8,S100A9,SAT1,SECTM1,SORT1,TLR4,TNFAIP6,TREM1,TRIM22,TSC22D3,TSPOAP1,TUBB2A	51 (18)	17	albuterol,dexamethasone,E. coli B5 lipopolysaccharide,GC-GCR dimer,IL1B,mycophenolic acid,PRKCA,salmeterol,Salmonella enterica serotype abortus equi lipopolysaccharide,TREM1,tributyrin	Beta ark,bexarotene,CAMKK2,fluoxetine,GRK,GRK1,GRK6,HIC1,lipopolysaccharide,nadolol,phorbol myristate acetate,poly rI:rC-RNA,SB203580	 	IL10,IL17A,IL6,MAPK1,TNFSF11	IFNG,IL12B	 	 	 	 	
LIMK1	kinase	0.210	3	 	biased	-0.822	1.89E-13	2.20E-03	ANXA1,EGFR,ERK1/2,FOS,Hsp27,L-serine,LIMK1,MAPK1,MTORC1,NOS2,P38 MAPK,PLA2G4A,RELA,SMAD3,SRF	ARG1,BATF2,BCL6,C3AR1,CD163,CD177,CDKN1A,CEBPD,CLEC4D,COL6A2,CXCL16,DOCK4,DUSP1,ELANE,FKBP5,GADD45A,HMGB2,IFI27,IFIT1,IFIT2,IFITM3,IRS2,LCN2,LTF,NFIL3,OASL,OSM,PGLYRP1,S100A8,S100A9,SECTM1,SLC8A1,TLR4,TPST1,TRIM22,TSC22D3,VNN1	37 (15)	12	IFNG,poly rI:rC-RNA,TNFSF11,tretinoin	MRTFA	 	SRF	 	 	 	 	 	
MMP2	peptidase	 	2	 	biased	0.522	1.95E-13	7.70E-03	AKT1,ERK,ERK1/2,MAPK1,MMP2,PLAU,SERPINA1,STAT3,Tgf beta	ADM,ARG1,BCL6,CD274,CDKN1A,CEBPD,DUSP1,ELANE,FCER1G,FCGR1A,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IL18R1,LCN2,LTF,OASL,OSM,PLSCR1,RSAD2,S100A8,S100A9,SECTM1,SOCS3,TLR2,TLR4,TREM1,TRIM22,VNN1	33 (9)	9	(-)-isoproterenol,ARHGEF11,CEBPE,Collagen Alpha1,CSF2,CSF3,dextran sulfate,EDNRA,FBLN5,GABA,GNAQ,HMGB1,HSPA5,IFNG,IL13,IL17A,IL1A,IL1B,IL21,IL4,IL6,LDL,lipopolysaccharide,MIF,mono-(2-ethylhexyl)phthalate,MYD88,NFKB2,NRAS,OSM,phorbol myristate acetate,poly rI:rC-RNA,PROC,RALA,raloxifene,S100a7a,S100A8,S100A9,SIM2,SLC2A1,STAT6,TGM2,TLR3,Tnf (family),TNFSF11	CUX1,cycloheximide,dexamethasone,diosgenin,docosahexaenoic acid,DPP4,eptifibatide,fluoxetine,IL10,Immunoglobulin,let-7,NOS2,oleic acid,PGR,phenethyl isothiocyanate,SB203580,SDC2,spermidine,THBS2,tretinoin	 	CSF2RB,IL1RN,IRF7	SOCS1	 	 	 	 	
FYB2	other	 	2	 	 	-0.408	1.96E-13	8.00E-04	Akt,FYB2,MAPK1	ADM,B4GALT5,BCL6,CD274,CDKN1A,DUSP1,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LCN2,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TRIM22	24 (3)	2	 	 	 	MAPK1	 	 	 	 	 	
FABP5	transporter	0.314	2	Activated	 	2.043	1.98E-13	3.60E-03	Akt,ERK,FABP5,LIPE,PPARG,STAT3	ABCA1,ACSL1,ARG1,B4GALT5,CDKN1A,DUSP1,FCER1G,FKBP5,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,IRS2,LCN2,LTF,NFIL3,OASL,PLIN5,RSAD2,SLC8A1,SOCS3,SORT1,TLR2,TLR4,TSC22D3,VNN1	29 (6)	6	dexamethasone,filgrastim,lipopolysaccharide,SP600125,TFAM,tretinoin	IgG,IL1B,INSIG1,pubchem compound 23613918,pubchem compound 58448012,pubchem compound 58448376,VCAN	 	IL17A,IL21	 	 	 	 	 	
clofibrate	chemical drug	 	2	Inhibited	 	-2.333	2.01E-13	1.35E-02	ACOX1,Akt,ATM,CAT,clofibrate,MAPK1,NFkB (complex),PPARA	ABCA1,ADM,AQP9,ARG1,BCL6,CD274,CEBPD,CLEC4E,DUSP1,ETS2,FCGR1A,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LCN2,NFIL3,OASL,OSM,PLIN5,PLSCR1,RSAD2,SAT1,SECTM1,SLC8A1,SOCS3,TLR2,TLR5,TNFAIP6,TRIM22,VNN1	36 (8)	8	 	 	 	ABCA1,ACOX1,BAX,IL1RN,MAPK1	DPP4,IL6,LDL,NOS2	 	 	 	 	
Tlr12	other	 	2	Activated	biased	4.811	2.03E-13	2.00E-03	IRF1,IRF5,IRF7,Mapk,NFkB (complex),Tlr12	ADM,CD274,CDKN1A,CEBPD,CLEC4E,CXCL16,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,LCN2,LILRA5,OASL,PLSCR1,RSAD2,S100A8,SOCS3,TLR2,TLR4,TNFAIP6,TPST1,TRIM22	27 (6)	5	 	 	 	IL1B,IL6,IRF1,IRF5,IRF7	 	 	 	 	 	
Tlr13	other	 	2	Activated	biased	4.811	2.03E-13	2.00E-03	IRF1,IRF5,IRF7,Mapk,NFkB (complex),Tlr13	ADM,CD274,CDKN1A,CEBPD,CLEC4E,CXCL16,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,LCN2,LILRA5,OASL,PLSCR1,RSAD2,S100A8,SOCS3,TLR2,TLR4,TNFAIP6,TPST1,TRIM22	27 (6)	5	mir-223	lipopolysaccharide,peptidoglycan	 	IFN Beta,IL12B,IL1B,IL6,IRF1,IRF5,IRF7	 	 	 	 	 	
dextran sulfate	chemical drug	 	2	 	 	-0.174	2.05E-13	6.60E-03	C3,dextran sulfate,NFkB (complex),NFKBIA,RELA,STAT3,STAT6	ACSL1,ARG1,BCL6,C3AR1,CD177,CLEC4E,CXCL16,DUSP1,FCGR1A,GBP1,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IRS2,LCN2,LTF,LY6E,MATK,MPO,NFIL3,NLRP6,OASL,PLSCR1,RSAD2,S100A8,S100A9,SAMSN1,SAT1,SOCS3,TLR4,TNFAIP6	33 (7)	7	 	 	 	BAG1,CSF3,F12,IFNG,IL10,IL17A,IL1B,IL4,IL6,MMP2,NOS2,PROC,S100A8,S100A9,STAT6,Tnf (family)	C3,IRF7	 	 	 	 	
CHRNA4	transmembrane receptor	 	2	 	 	-0.392	2.07E-13	1.00E-03	Akt,CHRNA4,MAPK1,MAPK3,MAPK8	ABCA1,ADM,B4GALT5,BCL6,CD274,CXCL16,DUSP1,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LCN2,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TRIM22,TSC22D3	26 (5)	4	ethanol	D-tubocurarine,isoflurane	 	Immunoglobulin,MAPK1	 	 	 	 	 	
hydrogen sulfide	chemical - endogenous mammalian	 	2	Activated	biased	2.197	2.08E-13	1.15E-02	Akt,AKT1,hydrogen sulfide,IRS1,MAPK1,MAPK14,NOS3,PI3K (complex),PRKCE,PTEN,STAT3	ABCA1,ACSL1,ADM,ARG1,ASPH,CD274,CEBPD,FCER1G,FCGR1A,FKBP5,GADD45A,GBP1,IFI27,IFITM2,IFITM3,IL18R1,IL1R1,IRS2,LCN2,LTF,MPO,NAIP,OSM,PLSCR1,RSAD2,SAT1,SECTM1,SLC8A1,SOCS3,SORT1,TLR2,TLR4,TREM1,TRIM22,TSC22D3	35 (11)	10	cysteamine	LDL	 	HSPA5,SLC2A4	lead,MAPK1	 	 	 	 	
tapentadol	chemical drug	 	3	 	biased	-0.845	2.08E-13	1.05E-02	Akt,DRD2,EGFR,ERK1/2,IRS1,MAPK1,MTOR,OPRM1,SLC6A2,STAT3,tapentadol	ABCA1,ADM,ARG1,B4GALT5,CD274,CEBPD,COL6A2,DUSP1,FCER1G,FKBP5,GADD45A,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IL18R1,IL1R1,KCNJ2,LCN2,LTF,MPO,NFIL3,OASL,OSM,PLSCR1,RSAD2,SECTM1,SLC8A1,TLR2,TLR4,TLR5,TPST1,TRIM22,VNN1	35 (11)	9	 	 	 	OPRM1	 	 	 	 	 	
magnesium-adenosine triphosphate	chemical - endogenous mammalian	 	2	Inhibited	 	-2.982	2.17E-13	2.00E-04	magnesium-adenosine triphosphate,SRC,TGM2	ALPL,AQP9,BCL6,CDKN1A,DAAM2,DUSP1,FCER1G,GBP1,IFIT1,IFIT2,IFIT3,LILRA5,LY6E,MMP8,NLRC4,OASL,PLSCR1,S100A8,TRIM22	19 (3)	2	 	 	 	PP1 protein complex group	TGM2	 	 	 	 	
ULBP2	transmembrane receptor	 	2	 	biased	0.192	2.40E-13	2.20E-03	Akt,JAK2,MAPK1,MAPK3,PI3K (complex),STAT5a/b,ULBP2	ABCA1,ADM,B4GALT5,BCL6,CD274,CDKN1A,DUSP1,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LCN2,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TLR4,TREM1,TRIM22	27 (7)	6	Interferon alpha,lipopolysaccharide,OSM,phorbol myristate acetate	 	 	CSF2,IFNG,MAPK1,STAT5a/b	KLRC4-KLRK1/KLRK1	 	 	 	 	
N,N-dimethylsphingosine	chemical reagent	 	2	 	biased	-1.667	2.47E-13	1.26E-02	Akt,Ap1,Creb,ERK1/2,Jnk,LDL,MAPK1,MAPK3,N,N-dimethylsphingosine,NFkB (complex),P38 MAPK,PI3K (complex)	ADM,B4GALT5,BATF2,BCL6,C3AR1,CD274,CEBPD,CLEC4E,FCER1G,FCGR1A,FKBP5,GADD45A,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IRAK3,IRS2,LCN2,MMP8,NFIL3,OASL,OSM,PLSCR1,RSAD2,S100A8,SECTM1,SLC8A1,SOCS3,TLR4,TNFAIP6,TREM1,TRIM22,VNN1	36 (12)	11	 	 	 	 	IL6,LDL,MAPK1	 	 	 	 	
Fgfr	group	 	2	 	biased	1.581	2.47E-13	2.02E-02	Akt,Creb,ERK,ERK1/2,Fgfr,FGFR2,MAPK1,NR3C1,PI3K (complex),Pkc(s),PPARG,PTPN11,RAS,RUNX2,STAT,STAT3	ACSL1,ADM,ARG1,C3AR1,CA4,CD274,CEBPD,DUSP1,ELANE,FGD4,GADD45A,GBP1,GRB10,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IL18R1,IL1R1,IRS2,KCNJ2,LCN2,MPO,NFIL3,OASL,OSM,PLIN5,PLSCR1,RSAD2,SECTM1,SLC8A1,SOCS3,SORT1,TLR2,TLR4,TNFAIP6,TREM1,TRIM22,VNN1	40 (16)	15	FGF5,FGF6,PX-866	orantinib	 	HCLS1,MAPK1	HSPA5	 	 	 	 	
HSPH1	other	-0.001	3	 	 	-1.095	2.51E-13	3.20E-03	CFTR,estrogen receptor,HSPA8,HSPH1,MAPK1,MAPK14,MAPK3,MST1R,PI3K (complex),PTK,RAC1,STAT	ABCA1,ARG1,B4GALT5,BCL6,CA4,CD24,CDKN1A,CEBPD,COL6A2,DUSP1,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,LCN2,LRG1,LY6E,OASL,OSM,PGLYRP1,PLSCR1,SAT1,SECTM1,TLR4,TREM1,TRIM22,TSC22D3	30 (12)	10	CSF2	dexamethasone	 	PTK	 	 	 	 	 	
Lefty	group	 	3	 	biased	-1.809	2.65E-13	1.27E-02	Ap1,AR,ERK1/2,Lefty,MTOR,SMAD2,SMAD5,SP1,STAT3,TGFB1	ACSL1,ALPL,AQP9,ARG1,B4GALT5,BCL6,C3AR1,CD163,CD274,CDKN1A,CEBPD,COL6A2,DUSP1,ETS2,FCAR,FCER1G,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IRAK3,IRS2,KCNJ2,LCN2,LTF,OASL,PLSCR1,RALB,RSAD2,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TNFAIP6,TSC22D3,TUBB2A,VNN1	44 (10)	9	 	 	 	 	PRL,SMAD2	 	 	 	 	
LPIN1	phosphatase	-0.143	2	Activated	biased	3.889	2.97E-13	1.60E-02	ERK1/2,Jnk,JUN,LPIN1,P38 MAPK,Pkc(s),PPARG,PRKCA,PRKCE,SREBF1	ACSL1,ADM,ARG1,BATF2,BCL6,C3AR1,CD274,CDKN1A,CEBPD,CXCL16,FCGR1A,FKBP5,GADD45A,GBP1,IFIT1,IFIT3,IL1R2,KCNJ2,MMP8,NFIL3,OASL,PLIN5,PLSCR1,RSAD2,S100A8,S100A9,SLC8A1,SOCS3,TLR2,TLR4,TSC22D3,VNN1	32 (10)	10	8-chlorophenylthio-adenosine 3',5'-cyclic monophosphate,BRCA1,BSCL2,CREB3L3,dexamethasone,ethanol,NR4A3	ADRB,INSIG1,lipopolysaccharide,oleic acid	 	IL12B,IL1B,IL6,linoleic acid,NOS2,PRKCA	FABP4	 	 	 	 	
mir-33	microRNA	 	3	 	biased	-1.300	3.04E-13	1.26E-02	ABCA1,LPL,MAPK14,MAPK8,mir-33,P38 MAPK,PI3K (complex),Pka,STAT3,TFRC	ABCA1,ADM,B4GALT5,BATF2,BCL6,CD274,CDKN1A,CXCL16,FCER1G,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IRS2,LCN2,LTF,MCEMP1,OASL,RSAD2,SLC8A1,TLR2,TLR4,TREM1,TSC22D3	29 (10)	9	 	tretinoin	 	 	ABCA1,CEBPA,CFD,FABP4,SLC2A4	 	 	 	 	
mir-148	microRNA	 	3	 	biased	-0.928	3.13E-13	1.18E-02	ABCA1,LPL,MAPK14,MAPK8,mir-148,P38 MAPK,PI3K (complex),Pka,STAT3,TFRC	ABCA1,ADM,B4GALT5,BATF2,BCL6,CD274,CDKN1A,CXCL16,FCER1G,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IRS2,LCN2,LTF,MCEMP1,OASL,RSAD2,SLC8A1,TLR2,TLR4,TREM1,TSC22D3	29 (10)	9	ethanol,TLR3,tretinoin	 	 	SOCS1	ABCA1,PIK3IP1	 	 	 	 	
C5	other	 	2	 	biased	0.180	3.13E-13	1.21E-02	Akt,C5,ERK1/2,MAPK1,MAPK14,MAPK3,STAT3	ADM,B4GALT5,CD274,CDKN1A,CEBPD,DUSP1,FCER1G,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IL18R1,IL1R1,IRS2,LCN2,LTF,NFIL3,OASL,OSM,PLSCR1,RSAD2,SECTM1,SLC8A1,SOCS3,TLR2,TRIM22,VNN1	31 (7)	7	 	 	 	IL10,IL1B,IL6,MAPK1	 	 	 	 	 	
sunitinib	chemical drug	 	2	 	biased	-0.870	3.17E-13	1.88E-02	Akt,c-Src,CSF1R,ERK,ERK1/2,FLT1,GSK3B,JAK2,MTOR,PDGFRB,STAT3,STAT5a/b,sunitinib	ABCA1,ADM,ARG1,B4GALT5,CD163,CD274,CDKN1A,CEBPD,DUSP1,FCER1G,FKBP5,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,IRS2,LCN2,LTF,NFIL3,OASL,OSM,RALB,RSAD2,SLC8A1,SOCS3,SORT1,TLR2,TLR4,TLR5,VNN1	33 (13)	13	 	 	 	CXCL10	CSF1R,FLT4,IFNG,mir-223,PTK,STAT5a/b	 	 	 	 	
CXCL10	cytokine	 	2	 	 	0.000	3.31E-13	7.10E-03	Akt,AKT1,CXCL10,Jnk,MAPK1,Mek,MMP9,PAK1,PI3K (complex),Pka,RAF1	ABCA1,ADM,B4GALT5,CD274,CDKN1A,CEBPD,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IRS2,LCN2,MATK,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,SORT1,TLR2,TLR4,TREM1,TRIM22,TSPOAP1,TUBB2A	32 (11)	10	5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol,BAX,C3,CpG oligonucleotide,CRKL,DDX58,E. coli B4 lipopolysaccharide,E. coli B5 lipopolysaccharide,E. coli lipopolysaccharide,EBF1,GAB1,HSPA5,Ifn,IFN alpha/beta,IFN Beta,IFNA1/IFNA13,IFNA10,IFNA14,IFNA16,IFNA2,IFNA21,IFNA4,IFNA7,Ifnar,IFNL1,IKBKE,IL12B,IL1RL1,IL36A,Immunoglobulin,Interferon alpha,IRF1,IRF3,IRF5,IRF7,IRF9,JAK,lipopolysaccharide,MAVS,MYD88,OSM,Pam3-Cys,phorbol myristate acetate,Plk,poly rI:rC-RNA,PRKCA,PRL,RARRES3,resiquimod,RPS6KB2,S100A8,S100A9,salmonella minnesota R595 lipopolysaccharides,SPI1,STAT1,STAT2,sunitinib,TGM2,TICAM1,Tlr,TLR3,TLR7,TLR9,Tnf (family),TREM1,tretinoin,trinitrobenzenesulfonic acid	2',3'-dialdehyde ATP,ACKR2,ADAMTS12,ADRB,AIRE,BTK,CUX1,dexamethasone,filgrastim,fluticasone propionate,IL10,IL21,INSIG1,IRF2,Irgm1,ODN1411,peptidoglycan,PPT1,RNF216,SB203580,SOCS1,SP110,SP600125,STAT6,TRIM24	 	IL13,MAPK1	 	 	 	 	 	
IRF7	transcription regulator	0.317	1	Activated	biased	3.873	3.35E-13	1.00E-04	IRF7	FCGR1A,GBP1,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,LILRA5,OASL,PLSCR1,RSAD2,S100A8,TLR4,TPST1,TRIM22	15 (1)	1	1,2-dioleoyloxy-3-(trimethylammonium)propane,AZI2,BAX,BRCA1,EBF1,Ifnar,IFNG,IKBKE,IL1B,IL21,IRF3,IRF5,ISGF3,lipopolysaccharide,MAVS,MMP2,MSC,MYD88,oblimersen,OSM,PARP9,phorbol myristate acetate,poly rI:rC-RNA,PRKRA,PRL,RARRES3,resiquimod,ribavirin,SPI1,TICAM1,Tlr,Tlr11,Tlr12,Tlr13,TLR3,TLR5,TLR7,TLR9	ACKR2,CACTIN,cycloheximide,dexamethasone,dextran sulfate,ethanol,H2AFY,IL1RN,IL4,Immunoglobulin,IRF2,LDL,leukadherin 1,MAPK1,SARM1,SATB1,SB203580,STAT6,TRIM24,UBE3C	 	CASP4,CXCL10,IFNA10,IFNA14,IFNA16,IFNA17,IFNA21,IFNA4,IFNA7,IFNK,IFNL1,IFNW1,S100A8,SOCS1	 	 	 	 	 	
SNCG	other	 	2	 	 	-0.898	3.50E-13	5.40E-03	Akt,ERK1/2,IGF1R,IRS1,MAPK1,MAPK8,MTOR,SNCG	ABCA1,ACSL1,ADM,BCL6,CD274,CEBPD,CXCL16,FKBP5,GBP1,GRB10,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LCN2,MPO,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TRIM22,TSC22D3,VNN1	31 (8)	7	phorbol myristate acetate,raloxifene	 	 	MAPK1,PGR	 	 	 	 	 	
DIAPH1	other	0.064	2	Inhibited	 	-2.858	3.57E-13	1.00E-04	DIAPH1,GSK3B,MAPK1,MAPK3,SRF	B4GALT5,CD177,CEBPD,DUSP1,ELANE,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IRS2,LCN2,LTF,OASL,OSM,PGLYRP1,PLSCR1,S100A8,S100A9,SECTM1,SLC8A1,TRIM22	24 (5)	4	 	 	 	MAPK1,SRF	 	 	 	 	 	
GNAQ	enzyme	0.280	2	 	 	-1.093	3.90E-13	5.70E-03	AKT1,BTK,Calcineurin protein(s),EGFR,ERK1/2,GNAQ,JAK2,MAPK1,MAPK8,MMP9,MTOR,NFkB (complex),P38 MAPK,Pkc(s),PLCB1,PRKCD,RHO,SRF	ADM,ARG1,B4GALT5,BATF2,BCL6,CD177,CD24,CLEC4E,COL6A2,CXCL16,ETS2,FCGR1A,FKBP5,GBP1,HMGB2,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LTF,MATK,MPO,NFIL3,OASL,OSM,PGLYRP1,RSAD2,S100A8,S100A9,SECTM1,SERPING1,SORT1,TLR2,TLR5,TNFAIP6,TPST1,TRIM22,TSC22D3,VNN1	41 (18)	17	AVP,dexamethasone,GRPR,S1PR3	8-(4-chlorophenylthio)-guanosine-3', 5'-cyclic monophosphate,budesonide	 	BTK,EDN2,MAPK1,MMP2,PGR,SRF,STAR,TGFB2	 	 	 	 	 	
IL1A	cytokine	 	2	Activated	biased	2.111	4.38E-13	2.01E-02	Akt,Ap1,cyclooxygenase,ERK,ERK1/2,HRAS,hyaluronic acid,IKBKE,IL-1R,IL1A,Map3k7,MAPK1,MAPK8,NFkB (complex),NFKBIA,P38 MAPK,PPARGC1A,prostaglandin E2,PTGS2,SMAD3,STAT3,TBK1	ANXA3,ARG1,BATF2,BCL6,CD163,CD274,CDKN1A,CLEC4E,COL6A2,CXCL16,DOCK4,FCER1G,FCGR1A,FKBP5,GBP1,IFI27,IFITM2,IFITM3,IL18R1,IRAK3,IRS2,LCN2,LTF,LY6E,MMP8,MPO,NFIL3,OSM,PLIN5,PTPRS,RSAD2,S100A12,S100A8,S100A9,SAT1,SECTM1,SLC8A1,SORT1,TLR2,TNFAIP6,TREM1,TRIM22,TSC22D3,VNN1	44 (22)	22	5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol,ACKR2,BTK,C3,CASP4,CSF1R,cycloheximide,E. coli B4 lipopolysaccharide,E. coli B5 lipopolysaccharide,EIF2AK2,FABP4,HMGB1,IFNG,IL17C,Immunoglobulin,L-arginine,lipopolysaccharide,mir-223,MYD88,peptidoglycan,phorbol myristate acetate,poly rI:rC-RNA,RIPK3,S100a7a,Salmonella enterica serotype abortus equi lipopolysaccharide,salmonella minnesota R595 lipopolysaccharides,STAT6,TEK,TLR3,TLR5,TLR9,Tnf (family),trinitrobenzenesulfonic acid	dexamethasone,IRF9,PRDM1,SB203580,SP600125	 	BAX,CA2,DPP4,IL13,IL6,MAPK1,MMP2,NFKBIZ,NOS2,ORM1,S100A9	IAPP,MED1	 	 	 	 	
HPSE	enzyme	0.475	2	 	biased	1.333	4.57E-13	2.84E-02	Akt,EGFR,ERK,ERK1/2,F3,HPSE,INSR,MMP9,P38 MAPK,Pkc(s),SRC,STAT3,STAT5B	ACSL1,ADM,ARG1,B4GALT5,BATF2,CD274,CDKN1A,CEBPD,COL6A2,DOCK4,DUSP1,FCER1G,FKBP5,GADD45A,GBP1,GRB10,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,IRS2,KCNJ2,LCN2,LTF,MATK,NFIL3,OASL,OSM,RSAD2,SLC8A1,SORT1,TPST1,VNN1	36 (13)	12	IL1B,IL6,phorbol myristate acetate	2-O,3-O-desulfated heparin,IL13	 	 	hemoglobin	 	 	 	 	
astressin 2B	biologic drug	 	2	 	 	0.408	4.89E-13	1.20E-03	Akt,astressin 2B,HPGD,MAPK1,MAPK3	ADM,B4GALT5,BCL6,CD274,CDKN1A,DUSP1,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,LCN2,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TRIM22	24 (5)	4	 	 	 	SLC2A1	MAPK1	 	 	 	 	
PP1 protein complex group	complex	 	2	 	 	-0.354	5.02E-13	5.20E-03	Akt,BCL2,CaMKII,Creb,GSK3B,L-type Calcium Channel,MAPK1,MTOR,NPM1,PP1 protein complex group,Ryr	ADM,B4GALT5,BCL6,C3AR1,CD274,DUSP1,FCER1G,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IRS2,KCNJ2,LCN2,LTF,MMP8,NFIL3,OASL,OSM,PLSCR1,SECTM1,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TRIM22	32 (11)	10	lead,magnesium-adenosine triphosphate	CDK5	 	SLC6A3	Interferon alpha,MAPK1,Ryr	 	 	 	 	
