© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364206

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	development	Development of genital tumor	1.01E-07	 	-1.484	 	-1.437	ZSCAN5A,NR3C2,PLCE1,LILRB4,WTIP,AMER1,TBXA2R,UBAC1,SPEG,SDK2,ST6GALNAC4,PASK,BCAT1,TOP2A,ATP1B2,PIK3C2B,SAMD9L,CTNNAL1,GPR146,RALBP1,PNPLA7,RANBP10,ADM,ELANE,WBP2,DOCK4,CELSR3,MYO15A,CA2,BAIAP2L1,DCHS1,SPECC1,NFIL3,STRADB,FIGNL1,SH3GL1,BST1,IL11RA,GGT5,MAP7D2,ITPR3,TFR2,RORC,RHCE/RHD,NUP188,TK1,PARD3,EXT1,ECHDC2,APOBEC3A,SKA3,TLR4,SLC34A3,XKR3,CD300C,AEBP1,CCDC141,SMOX,FPR2,WNK1,NPRL3,KIAA0825,SRBD1,MGAM,C1QC,TOP3B,KIF3A,LUC7L,NAV1,LMO7,PLXNC1,OSGEPL1,FRMD4A,ETS2,ALDH1A2,ACSL1,TPM2,PLLP,SYN3,ALS2CL,AQP9,SLPI,PDK4,SSTR3,N6AMT1,DYSF,CACNA1C,SERPING1,SNED1,LAMC1,FOXO4,C3AR1,NBEA,RNF123,OAS3,RGS2,DNAJC6,CEP290,NAV2,SAMSN1,PYROXD2,CCDC78,ZNF320,BCL2L1,CR1,ENTPD1,AP5B1,SOCS3,THOP1,ARHGEF12,ATP8B4,IRS1,LPCAT2,ZNF827,CACNA1I,NELL2,MTX3,SERINC2,EXOC6,CACNA1F,YIPF6,IER3,STIL,RNF43,UBAP1,PLAUR,HAUS7,SPEF2,TXK,CLEC12A,LTBP3,MB21D2,FECH,ARHGAP32,AASS,NETO1,SEZ6L,UBXN2B,MAN1A1,KLHDC8B,KIF4A,PROX2,PLS1,AFF2,IFITM2,ANP32B,RGCC,JPH3,SLC7A5,JAM2,MCTP1,KRT1,IL1B,CDH4,RNF144B,ABCG2,TUBB4B,VNN1,ZNF583,BMX,DNAH6,GBP1,TARBP1,TESC,CNPPD1,SIRPB1,STOML2,ACE,AQP1,BICD1,CIB2,RPGRIP1L,ABHD12B,IL1R1,DACT1,SIRPA,KLRC4-KLRK1/KLRK1,ZNF354C,TNS1,SH2D3A,SPTA1,F5,SLC4A10,ALS2CR12,GPA33,CTSB,ARHGEF28,HIST1H2BL,LRRN1,TLR5,ABCC4,SELL,OBSCN,MDC1,C7orf31,HP,SAP30,AFF1,KCNJ15,KIFC2,CDC27,RIOK3,KLHL2,C9orf84,CARD16,MME,PDZK1IP1,CSMD1,IFIT3,ADAMTS10,OSBP2,H2AFJ,ABI3BP,BCL6,SESN3,HIST1H2BN,ACP5,NFIX,EPHX1,HIST1H2BD,DIAPH3,MICAL2,GPR141,PADI4,MMP9,PTCH1,PKD1,ITLN1,BAG6,MBOAT2,ATP8A2,HIST1H1B,TMEM42,POLR1D,MRPL38,PITHD1,SIPA1L2,BMP2K,IFT172,STK11,RBFOX3,GRIP1,PCGF5,NAP1L3,KEL,CTNNA1,CROCC,ITSN1,RHPN1,SLC14A1,STARD9,IGF2,DNAH3,FCAR,LTB4R,HERC5,ASTN2,SRGAP2,DNM3,RARB,CHST15,GRB10,UBE2S,ZNF682,PTEN,DMPK,ZNF813,PFAS,KCNH8,HIST1H2AL,MEGF9,SLC26A8,RABL2B,PTPRS,AURKA,HIST1H3F,ZFYVE9,PIP4K2A,TRAF5,HSPB1,CD36,ANKRD24,HIST1H2BI,VNN2,JMJD7-PLA2G4B,USP13,FOXO3,NEDD4L,S1PR2,ASAP1,GLUL,SEMA4C,USP54,BSG,PPP1R3D,STAT1,RPIA,TRIM36,LAS1L,KALRN,KIF14,ANGPT2,ROGDI,ANK1,ABCA1,HAGH,SLA,FEZ1,CLIP3,LGALS9B,TNIP1,LRRC4B,ATP8B2,NLRC4,SLC22A15,GPRASP1,TRIM58,CD274,ELL2,SERF2,NCAPG,NUCB1,INPP5K,SIRPG,MKI67,MAN2A2,CYP1B1,DLG2,USP32,ARMCX2,BNC2,TSHZ2,TNKS1BP1,SORT1,NBPF3,NFIA,RPS12,SHARPIN,AP2S1,DNAH14,ARHGAP39,STOM,GOLGA8A/GOLGA8B,MCOLN1,PFKFB2,NPTXR,NUSAP1,TUBB2A,HIST1H2BM,LPAR5,CISD2,SLC26A11,STEAP4,SLC2A3,ANXA3,GYG1,MUC16,TRAK2,B2M,MYL6,NAIP,SWT1,SLC38A5,MYBL2,TFDP1,HK1,B4GALT3,EIF2AK2,KAT2B,NQO2,DCST1,GATA3,QPCT,SECTM1,KLHL25,RXRA,PHLPP2,TFRC,NINL,SLC36A1,CEP89,CACNA1E,CKAP4,XPO7,ODC1,DOCK3,ASPM,ANK3,PLXNA1,CREB5,CA1,ALDH5A1,TALDO1,LRRK2,YES1,WDFY3,VRK1,TGM2,SPTB,HRH2,ALPK1,FLOT1,GYPC,OTX1,AKT3,GNA12,IL2RB,SAMD3,B3GNT2,TIE1,GRIK4,ENO2,HIST3H2BB,UGT8,CDH1,FAM153A/FAM153B,CHD5,MAOA,TGFA,PLXNA3,COL6A3,GDF15,MPO,ITGA11,EPPK1,CDA,GNAS,IFIT1,PBX1,ZER1,TMEM8B,SERPINA1,EPAS1,GMPR	434	
Cellular Function and Maintenance	function	Function of leukocytes	1.16E-07	 	-0.626	 	-0.823	CCR7,TLR5,PTEN,TLR1,FCGR1A,SELL,CEACAM1,FCER1G,ENPP3,NFKBIA,CD274,C3AR1,SEMA4A,LILRB4,TLR4,IFNGR1,TLR8,CD9,TLR2,IL18R1,BCAT1,TNFSF13B,IL1B,RCAN1,EIF5A,FPR2,HAVCR1,TRAF5,SAMSN1,HSPB1,BCL6,PLXNA1,CD36,CD28,AIM2,IL18RAP,BCL2L1,NTAN1,GPR84,TGM2,SH2D1B,FLOT1,CLEC4E,MMP9,MCOLN1,SELENOK,IRAK3,CAPG,DUSP1,STAT1,MAP2K3,SIRPA,KLRC4-KLRK1/KLRK1,GDF15,MPO,SLPI,PLAUR,EGR1,B2M,SLC2A1,SLA,TXK,CCRL2,PCTP,LTB4R,PIM1,LGALS3,RORC,ICAM1,NLRC4	70	
Connective Tissue Disorders, Immunological Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	systemic juvenile idiopathic arthritis	Systemic juvenile idiopathic arthritis	1.21E-07	 	 	 	 	DNAJA4,ASAP1,C9orf78,DCUN1D1,IL1B,WNK1,SEC62,TRAK2,CA2,RNF14,YIPF6,SWT1,TPGS2,IL1R1,GID4,KCNH7,UBB,TRIM10,TALDO1	19	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Hematologic cancer	1.31E-07	 	1.238	 	1.416	CCR7,AZU1,UBE2M,TLR5,RSAD2,DZANK1,SELL,OBSCN,DTHD1,PLCE1,MDC1,LILRB4,TLR8,KCNH7,BCL2A1,SPEG,KCNJ15,SDK2,ST6GALNAC4,CDC27,BCAT1,PASK,TOP2A,PLEKHG5,KTI12,C9orf84,TNFSF13B,AKT1S1,MME,ZNF711,CSMD1,IFIT3,DAP,SAMD9L,ABI3BP,BCL6,AIM2,N4BP3,ACP5,ASNA1,NFIX,EPHX1,SLC25A39,NUDT6,CLTB,ARHGAP33,ACHE,ZNF835,MMP9,ANKRD22,CELSR3,ATP8A2,MRPL38,MYO15A,SIPA1L2,CA2,EIF2AK1,ZNF599,STK11,DCHS1,PER1,MAP2K3,GRIP1,SPECC1,RPL41,NAP1L3,STRADB,SH3GL1,CEL,CROCC,BCL11B,BAG1,LIPN,LRP10,EGR1,IGF2,FCAR,GSE1,DNAH3,ITPR3,TFR2,SELENBP1,RORC,DNM3,RARB,CHST15,NUP188,PTEN,NRCAM,PARD3,TSPAN15,DPM2,PHC2,TCN1,TLR4,SLC34A3,FBXO9,CXCL16,ECHDC3,ZNF512B,ANO9,DIP2C,RABL2B,ZNF347,AURKA,HIST1H3B,DTX3,HSPB1,ALPL,CD36,CD28,PPP3R1,KIF3A,UBB,JMJD7-PLA2G4B,FOXO3,NEDD4L,KLC3,S1PR2,PFKFB3,ST6GALNAC3,SEMA4C,PGF,PPFIBP1,PLXNC1,CCNDBP1,KCNH2,TENT5C,STAT1,CDC34,E2F2,KRT10,ABTB1,TPM2,TAL1,KALRN,SOX6,ANGPT2,CEBPD,ABCA1,FAM102A,PMEL,PDK4,EPOR,DDX31,DCAF12,NAMPT,GALT,CEACAM4,CACNA1C,LGALS9B,TNIP1,ICAM1,NLRC4,CDC42BPA,PPM1A,GYPA,TLR1,FCGR1A,SPATA6L,GPRASP1,MAFB,FCER1G,OR2W3,CD274,HK3,SPDYE2 (includes others),JUND,SERF2,ADAMTS17,RNF123,SLC7A7,GPAT2,RAD23A,PADI2,LRP6,SIRPG,MKI67,CYP1B1,TLR2,USP32,BNC2,CEP112,TSHZ2,NBPF3,FRMD3,RPS12,MXI1,SHARPIN,FCHO2,SLC5A9,HSPG2,BCL2L1,CR1,GPRIN1,FGD4,PCOLCE,GNAI1,NDRG2,GOLGA8A/GOLGA8B,THOP1,NAPA,PFKFB2,NPTXR,IFI6,IRS1,LPCAT2,IFIT2,ZNF827,TARS2,SERINC2,CACNA1F,TUBB2A,IER3,STIL,SLC6A8,PARP14,DDX60L,VEGFB,OPTN,SLC29A2,STEAP4,PINK1,UBAP1,APBA1,TNK1,PYGL,BPI,GYG1,MUC16,ABCG1,KAZN,B2M,KANK2,ADGRB1,HIST2H3D,PLVAP,PIM1,MYBL2,NFE2,TFDP1,EIF2AK2,FCGR1B,DUSP8,NETO1,SEZ6L,DCST1,SIGLEC14,RASA4,UBXN2B,NFKBIA,KLHDC8B,CPD,GATA3,IFNGR1,SECTM1,RGCC,RXRA,JPH3,SIGLEC5,TMPRSS9,TFRC,NINL,DNAJA4,CEP89,SLC25A38,CACNA1E,KRT1,IL1B,LEF1,XPO7,CDH4,COL4A3,ODC1,ABCG2,MTUS1,TUBB4B,PDGFC,ANK3,RBM38,ANKH,NET1,ALDH5A1,CLCC1,TNFRSF13C,DNAH6,ARL11,GADD45A,DGKA,LRRK2,YES1,ALPK1,DAB1,AKT3,CARNS1,COL6A1,DDR1,GNA12,SIRPB1,IL2RB,IFT80,ACE,CDON,EPSTI1,TIE1,ABHD12B,IL1R1,GRIK4,FKBP8,ENO2,NMT2,CDH1,BLNK,ZFP2,KLRC4-KLRK1/KLRK1,GIPR,COL6A3,TMEM63B,GDF15,TNS1,SHANK1,MPO,SLC2A1,GATA1,SLC4A10,CDA,GNAS,IFIT1,PBX1,TMEM183A,ZER1,ARHGEF28,SERPINA1,EPAS1,TMEM158	335	
Organismal Injury and Abnormalities, Reproductive System Disease	endometriosis	Endometriosis	1.39E-07	 	 	 	 	TK1,PTEN,NR3C2,CEMIP,IL1R2,GATA3,RALB,ELL2,RGCC,NOS3,MAN2A2,IL18R1,BCAT1,TOP2A,TNFSF13B,FPR2,CASP1,G0S2,TRAF5,ANK3,HSPB1,BCL6,ARF1,PPP3R1,IL18RAP,SLC1A1,ASIC3,MAP2K7,MMP9,PFKFB3,COL6A1,PKD1,IL2RB,ACE,ACKR1,SERINC2,BSG,IL1R1,DUSP1,MXD1,TAL1,NFIL3,GIPR,MAOA,CTNNA1,S100A8,CCL28,ANGPT2,SLC2A3,SLPI,S100A9,PLAUR,ABCG1,SAT1,EGR1,EPOR,LTB4R,GNAS,GALT,ICAM1	60	
Cancer, Organismal Injury and Abnormalities	growth	Growth of tumor	1.44E-07	 	1.418	 	0.916	ABCC4,SELL,CEACAM1,PLCE1,FCER1G,CD274,C3AR1,LRRC4,NCAPG,MKI67,TLR2,LRG1,RIOK3,TRIM22,TNFSF13B,MME,HDGF,SIAH2,WNT1,ADM,ELANE,HSPG2,BCL2L1,POLL,ENTPD1,NDRG2,WBP2,MMP9,SRGN,PTCH1,SOCS3,IRS1,DOCK4,DUSP1,STK11,CISD2,SLC1A5,MAP2K3,YBX1,SH3GL1,PGD,TXN,S100A9,PLAUR,BAG1,EGR1,IGF2,ADGRB1,USP12,PIM1,MYBL2,RORC,RARB,KAT2B,NCOA4,PTEN,IFITM3,NFKBIA,TLR4,GATA3,IFNGR1,RALB,RXRA,CXCL16,PA2G4,PHLPP2,SLC7A5,IL1B,RCAN1,AURKA,LEF1,SRPK1,CASP1,RAP1GAP,COL4A3,ODC1,ABCG2,CD36,BMX,KLF5,GADD45A,LRRK2,YES1,FOXO3,TGM2,DSC2,S1PR2,CD59,MAP2K7,AKT3,PFKFB3,PGF,GNA12,CDON,BSG,EPSTI1,IL1R1,STAT1,BATF2,SFRP2,CDH1,KLRC4-KLRK1/KLRK1,LYL1,ACKR3,MAOA,TGFA,SOX6,ANGPT2,GDF15,SLPI,SAT1,PMEL,SLC2A1,GATA1,NAMPT,CTSB,LGALS3,EPAS1,ICAM1	119	
Organismal Injury and Abnormalities	degeneration	Organ Degeneration	1.47E-07	 	0.132	 	1.266	YBX3,LTK,TMOD1,RP2,LAMC1,RDH13,SEMA4A,TLR4,SNCA,INPP5E,AFF1,SPEG,HORMAD1,NOS3,CA4,CD9,CTSD,APBB1,TLR2,CEP290,MME,IL1B,ATP1B2,SLC16A8,PDZD7,CASP1,ASPM,CFL2,ANK3,BCL6,MXI1,PPP3R1,KIF3A,ASNA1,SLC1A1,CA1,HSPG2,BCL2L1,LRRK2,ASIC3,S1PR2,MMP9,MCOLN1,TUB,PGF,ATP8A2,ETS2,CA2,SERINC2,CACNA1F,FAH,CIB2,IFT172,STAT1,GUCA1B,VEGFB,NFIL3,MAOA,TGFA,CTNNA1,SH3GL1,PINK1,CROCC,VIPR2,ANGPT2,GDF15,TNS1,TXN,MPO,PLAUR,IGF2,DYSF,HMGB2,PITPNM2,CTSB,EPAS1,POC1B,SERPING1,HK1	79	
Cardiovascular Disease, Organismal Injury and Abnormalities	arteriosclerosis	Arteriosclerosis	1.50E-07	 	1.945	 	1.763	TK1,RSAD2,ALOX5AP,SEZ6L,SELL,NR3C2,MAFB,MCF2L,NFKBIA,TLR4,IFNGR1,HP,TBXA2R,CXCL16,LRP6,NOS3,MARC1,CA4,MKI67,TLR2,CACNA1E,IL1B,CSMD1,SORT1,TUBB4B,VNN1,MGAM,CD36,ALDH5A1,CA1,HSPG2,ASIC3,FOXO3,MICAL2,HRH2,CD59,MMP9,SOCS3,SLC8A1,PGF,DDR1,DOCK4,IRS1,FRMD4A,ACE,TNFRSF25,CA2,CACNA1F,TUBB2A,TKT,IL1R1,PRDX2,KALRN,KCNJ1,CEL,PLEKHB1,S100A8,GDF15,PLA2G10,MPO,ABCA1,S100A9,PLAUR,ABCG1,EGR1,F5,IGF2,LTB4R,VSIG4,CACNA1C,LGALS3,ICAM1,ASTN2	73	
Organismal Injury and Abnormalities	visceromegaly	Visceromegaly	1.78E-07	 	 	 	 	CCR7,TLR5,ABCC4,LTK,SELL,NR3C2,PLCE1,FCER1G,JUND,HP,TBXA2R,AMER1,RGS2,SPEG,NOS3,TOP2A,TNFSF13B,B3GNT5,MXI1,AIM2,ADM,BCL2L1,CIZ1,MMP9,SOCS3,MCOLN1,PKD1,BAG6,CA2,CACNA1F,FAH,EIF2AK1,DUSP1,STK11,IER3,SLC6A8,MAP2K3,PRDX2,VEGFB,TXN,KAZN,PIM1,NFE2,RORC,RARB,ACVR2B,PTEN,BNIP3L,LIMS2,GLRX5,NFKBIA,TLR4,PNPLA2,RXRA,ARG1,CTSD,IL1B,RCAN1,ODC1,PDGFC,CD36,RBM38,CD28,TOP3B,BMX,KLF5,YES1,FOXO3,NEDD4L,DSC2,TGM2,HRH2,MAP2K7,SLC8A1,PGF,IL2RB,ACE,ALDH1A2,ACSL1,PTGDS,IL1R1,DACT1,STAT1,E2F2,BCAT2,BLNK,SLC4A1,ACKR3,ANGPT2,GDF15,TNS1,ABCA1,GATA1,EPOR,GNAS,PBX1,CTSB,PEMT,CACNA1C,EPAS1,ICAM1	101	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	lymphohematopoietic cancer	Lymphohematopoietic cancer	1.82E-07	 	1.238	 	1.383	CCR7,AZU1,UBE2M,TLR5,RSAD2,DZANK1,SELL,OBSCN,DTHD1,PLCE1,MDC1,LILRB4,TLR8,KCNH7,BCL2A1,SPEG,KCNJ15,SDK2,ST6GALNAC4,CDC27,BCAT1,PASK,TOP2A,PLEKHG5,KTI12,C9orf84,AKT1S1,TNFSF13B,MME,ZNF711,CSMD1,IFIT3,DAP,SAMD9L,ABI3BP,BCL6,AIM2,N4BP3,ACP5,ASNA1,NFIX,EPHX1,SLC25A39,NUDT6,CLTB,ARHGAP33,ACHE,ZNF835,MMP9,ANKRD22,CELSR3,ATP8A2,MRPL38,MYO15A,SIPA1L2,CA2,EIF2AK1,ZNF599,STK11,DCHS1,PER1,MAP2K3,GRIP1,SPECC1,RPL41,NAP1L3,STRADB,SH3GL1,CEL,CROCC,BCL11B,BAG1,LIPN,LRP10,EGR1,IGF2,FCAR,GSE1,DNAH3,ITPR3,TFR2,SELENBP1,RORC,DNM3,RARB,CHST15,NUP188,PTEN,NRCAM,PARD3,TSPAN15,DPM2,PHC2,TCN1,TLR4,SLC34A3,FBXO9,CXCL16,ECHDC3,ZNF512B,ANO9,DIP2C,RABL2B,ZNF347,AURKA,HIST1H3B,DTX3,HSPB1,ALPL,CD36,CD28,PPP3R1,KIF3A,UBB,JMJD7-PLA2G4B,FOXO3,NEDD4L,KLC3,S1PR2,PFKFB3,ST6GALNAC3,SEMA4C,PGF,PPFIBP1,PLXNC1,CCNDBP1,KCNH2,TENT5C,STAT1,CDC34,E2F2,KRT10,ABTB1,TPM2,TAL1,KALRN,SOX6,ANGPT2,CEBPD,ABCA1,FAM102A,PMEL,PDK4,SSTR3,EPOR,DDX31,DCAF12,NAMPT,GALT,CEACAM4,CACNA1C,LGALS9B,TNIP1,ICAM1,NLRC4,CDC42BPA,PPM1A,GYPA,TLR1,FCGR1A,SPATA6L,GPRASP1,MAFB,FCER1G,OR2W3,CD274,HK3,SPDYE2 (includes others),JUND,SERF2,RNF123,ADAMTS17,SLC7A7,GPAT2,RAD23A,PADI2,LRP6,SIRPG,MKI67,CYP1B1,TLR2,USP32,BNC2,CEP112,TSHZ2,NBPF3,FRMD3,RPS12,MXI1,SHARPIN,FCHO2,SLC5A9,HSPG2,BCL2L1,CR1,GPRIN1,FGD4,PCOLCE,GNAI1,NDRG2,GOLGA8A/GOLGA8B,THOP1,NAPA,PFKFB2,NPTXR,IFI6,IRS1,LPCAT2,IFIT2,ZNF827,TARS2,SERINC2,CACNA1F,TUBB2A,IER3,STIL,SLC6A8,PARP14,DDX60L,VEGFB,OPTN,SLC29A2,STEAP4,PINK1,UBAP1,APBA1,TNK1,PYGL,BPI,GYG1,MUC16,ABCG1,KAZN,B2M,KANK2,ADGRB1,HIST2H3D,PLVAP,PIM1,MYBL2,NFE2,TFDP1,EIF2AK2,FCGR1B,DUSP8,NETO1,SEZ6L,DCST1,SIGLEC14,RASA4,UBXN2B,NFKBIA,KLHDC8B,CPD,GATA3,IFNGR1,SECTM1,RGCC,RXRA,JPH3,SIGLEC5,TMPRSS9,TFRC,NINL,DNAJA4,CEP89,SLC25A38,CACNA1E,KRT1,IL1B,LEF1,XPO7,CDH4,COL4A3,ODC1,ABCG2,MTUS1,TUBB4B,PDGFC,ANK3,RBM38,ANKH,NET1,ALDH5A1,CLCC1,TNFRSF13C,DNAH6,ARL11,GADD45A,DGKA,LRRK2,YES1,ALPK1,DAB1,AKT3,CARNS1,COL6A1,DDR1,GNA12,SIRPB1,IL2RB,IFT80,ACE,CDON,EPSTI1,TIE1,ABHD12B,IL1R1,GRIK4,FKBP8,ENO2,NMT2,CDH1,BLNK,ZFP2,KLRC4-KLRK1/KLRK1,GIPR,COL6A3,TMEM63B,GDF15,TNS1,SHANK1,MPO,SLC2A1,GATA1,SLC4A10,CDA,GNAS,IFIT1,PBX1,TMEM183A,ZER1,ARHGEF28,SERPINA1,EPAS1,TMEM158	336	
Cardiovascular Disease, Organismal Injury and Abnormalities	atherosclerosis	Atherosclerosis	1.98E-07	Increased	2.173	 	1.973	RSAD2,ALOX5AP,SEZ6L,SELL,NR3C2,MAFB,MCF2L,NFKBIA,TLR4,IFNGR1,HP,TBXA2R,CXCL16,LRP6,NOS3,MARC1,CA4,MKI67,TLR2,CACNA1E,IL1B,CSMD1,SORT1,TUBB4B,VNN1,MGAM,CD36,ALDH5A1,CA1,HSPG2,ASIC3,FOXO3,MICAL2,HRH2,CD59,MMP9,SOCS3,SLC8A1,PGF,DDR1,DOCK4,IRS1,FRMD4A,ACE,TNFRSF25,CA2,CACNA1F,TUBB2A,TKT,IL1R1,PRDX2,KALRN,KCNJ1,CEL,PLEKHB1,S100A8,GDF15,PLA2G10,MPO,ABCA1,PLAUR,S100A9,ABCG1,EGR1,F5,IGF2,LTB4R,VSIG4,CACNA1C,LGALS3,ICAM1,ASTN2	72	
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Organization of cytoskeleton	2.07E-07	 	0.209	 	-0.849	CCR7,CDC42BPA,KCNJ2,ABCC4,FCGR1A,METRN,CAMSAP2,LAMC1,C1QA,IFT52,DGKK,WTIP,SNCA,LRRC4,SDK2,CD9,CEP290,HDGF,NECTIN2,WNT1,NFIA,SRGAP1,BRK1,BCL6,ACP1,RALBP1,NTNG2,NFIX,RANBP10,ADM,HTR6,DIAPH3,RIMS3,GPRIN1,MICAL2,FGD4,ARHGAP33,GNAI1,ACHE,PKD1,NPTXR,DOCK4,CELSR3,ATP8A2,NUSAP1,RAB3IL1,ACKR1,CACNA1F,BMP2K,DMTN,IFT172,STIL,STK11,GRIP1,YBX1,VEGFB,OPTN,STRADB,MPP1,CROCC,S100A8,BST1,APBA1,ITSN1,BCL11B,IFT74,S100A9,CEP72,PLAUR,EGR1,IL11RA,TRAK2,MATK,UNC5A,TRAF3IP1,HMGB2,LTB4R,ADGRB1,ARHGAP32,ABLIM1,KIF18B,RORC,SRGAP2,DNM3,PTEN,NRCAM,PARD3,B9D1,CHP1,DNM1,NFKBIA,KIF4A,SEMA4A,TLR4,GATA3,RALB,PLS1,FHDC1,RABL2B,PTPRS,NINL,SPAG5,CEP89,ATAT1,IL1B,AURKA,RAB31,CKAP4,CDH4,RAP1GAP,ASPM,MTUS1,CFL2,ANK3,HSPB1,ARF1,KIF3A,NET1,UBB,BMX,KLF5,LRRK2,TGM2,HRH2,S1PR2,FLOT1,DAB1,ASAP1,MT2A,TUB,DDR1,GNA12,SIRPB1,IFT80,ACE,RNF5,AQP1,BICD1,BSG,CLEC1B,RPGRIP1L,CAPG,SEMA4F,EPB41,IL1R1,DACT1,CDC42BPG,UGT8,CDH1,SIRPA,WASF2,PDZD8,TRIM36,KALRN,MAOA,PLXNA3,CARMIL2,ADAMTS4,ANGPT2,LMNB1,GDF15,PLA2G10,SPTA1,EPPK1,SSTR3,FEZ1,PLEK2,CBY1,LMTK3,CLIP3,GNAS,ARHGEF28,C9orf72,POC1B,ICAM1	175	
Hematological System Development and Function, Tissue Morphology	quantity	Quantity of granulocytes	2.37E-07	 	-1.177	 	-1.162	TLR5,PTEN,FCGR1A,SELL,NQO2,PLCE1,NFKBIA,ENPP3,C3AR1,C1QA,TLR4,TBXA2R,TLR2,IL1B,FPR2,CASP1,BCL6,CD36,KLF5,GADD45A,NEDD4L,ACHE,TSTA3,CLEC4E,MMP9,SOCS3,PLSCR1,PGLYRP1,IL2RB,FPR1,TNFRSF25,IRAK3,IL1R1,DUSP1,MXD1,YBX1,CTSE,TGFA,MPP1,S100A8,CCL28,VIPR2,PLA2G10,TXN,SLPI,S100A9,GATA1,GNAS,SERPINA1,LGALS9B,LGALS3,ICAM1	52	
